block_number,sender,amount0,amount1,timestamps
17803215,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2688868,1250000000000000000000000,1628536380
17823941,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,73446,35384117395212398336554,1628582013
