block_number,sender,amount0,amount1,timestamps
21670107,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,95230000000000000000,39800000000000000000000000,1637582669
21671242,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,207072032180042078,102462306641680575343519,1637585397
21672081,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,101737156662052735,39676487512138822958874,1637587161
21694442,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11322757327365094,5007052665192917251087,1637639312
21735611,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1208039302640217,427483967763352635281,1637734873
21757629,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,12707528432359697,2214363583875423686624,1637784359
21795473,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3504851631304429,397938098779403496890,1637869088
21849152,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,23700000000000001,2360580756766636931422,1637991808
21990996,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2399999999999999999,396290205410918018694407,1638314315
22369630,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6266250743976058,1006730991864865262462,1639166566
22383957,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5660436238024666,1029825000000000000000,1639197672
23075845,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1917960951740858,1238024428923087360428,1640722265
23499990,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,359213984014397,249624995475038710126,1641690561
24322833,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2600142108968919,2784516286080360808504,1643502080
24523299,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,156000736668551191,327032765561231294939888,1643941437
24588975,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,203943940040209194,390798872048335184291906,1644087780
25014368,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6800000000000000,16558508409874164417116,1645025583
26780595,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2321579862782198,20357838418015403173714,1649177667
26825259,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,462949162936055,3162636760119459898195,1649274711
