block_number,sender,amount0,amount1,timestamps
16965016,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,140000000000000000,80519343402599683728,1626536510
17039966,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11849850094119165,10463790003640976946,1626714257
17085992,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,206882978573894968,199999999999999999565,1626818586
17112213,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4958473342146841569,4425269612269810454426,1626878371
17116135,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,979063672662601114,873781186294217072135,1626887491
17128893,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3771751880747678,3234402599128484382,1626917221
17133416,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2675555144818328214,2463865083555220680605,1626928908
17177087,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2240978016190202,1756201326252499055,1627037163
17183925,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,39354199776185618,29780458250945533694,1627053857
17258685,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,191655086870825021,122011323369848595611,1627226423
17285728,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1763488667277500,1617966243671140243,1627293856
17292765,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1896703689504006945,1744868230827692340191,1627311415
17304096,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1131110651005741941,996550241948790300407,1627340331
17304120,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,222241096675259557,177719591803315491225,1627340523
17304128,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1894163679161556316,1514706329770971398551,1627340585
17304194,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2254803511409924781,1803099272093646623840,1627340721
17304207,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,44365908264472958,35478096646844071966,1627340747
17304222,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,443669105273746519,353896584488200640720,1627340777
17304230,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1037036011170688762,827200943185193973624,1627340793
17304231,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,592183561859662047,472360453863210623606,1627340795
17304233,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,762661660783284621,608343816738763229356,1627340799
17304241,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,257612577566230598,205378263807525106390,1627340815
17304260,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,99882349711047892,79520846362059889914,1627340857
17304269,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,459179045097608671,364926971361414904676,1627340875
17304287,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,849812324462943308,673675473473242647389,1627340911
17304288,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,594022324141673734,470901937934024557932,1627340913
17304329,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4219257852716426575,3345081307471352390718,1627341019
17304340,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,12564398928969651674,9962627850226928265628,1627341063
17304352,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,835552214986596908,661357196433448564189,1627341111
17304359,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,19506745022152729,15440000000000001313,1627341139
17304360,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,233357581121565269,184707445984719340141,1627341143
17304374,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,35674548173546163,28237157105094812807,1627341199
17304431,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5413585178385663964,4297149529399914644747,1627341335
17304431,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,111487306585854612,88495444560887197494,1627341335
17304478,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,106009411187030941,84413311470716236643,1627341433
17304478,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1956638792678688923,1558034876268406116045,1627341433
17304525,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,499017078093012158,397021968269756796035,1627341531
17304551,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6213932044287442,4937946456354479160,1627341583
17304554,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1770221085624046889,1405283386228892397833,1627341589
17304565,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,44245053435445475,35101233491290411575,1627341611
17304582,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,35994424975562797,28523479420347826833,1627341691
17304591,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,50276187882692586,39847315902808141207,1627341763
17304591,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,95609036409347707,75776697426931649737,1627341763
17304646,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,650427224165560897,515445167421649787487,1627342165
