block_number,sender,amount0,amount1,timestamps
15777775,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,826776536890000000000,24256000000000000000,1623836691
15927113,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,164138523402485712,5145729108671799,1624167219
15940250,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,412842472315125672,13267608661287353,1624195829
15959680,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,824851768006501,25413082422677,1624238053
16289845,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,129215112425867469416,4162007650670979718,1624976227
16345392,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,160000000000000000,5176271808171982,1625100325
16576941,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3058050006891068,85180265455216,1625607386
16576997,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,40382835213575182,1124841194740197,1625607502
16604910,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1009971935928309,28708053049063,1625668498
16633967,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3632036255552217,104382685083989,1625731903
16651444,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3648935380459802,96312222786680,1625778902
16817411,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,406122712154050378,10379995184531014,1626181703
16892814,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,259101428034102802,6510107492274862,1626366212
17173171,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3403376695110,100000000000,1627027646
18254645,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,70951949453143821929,2408369609880963721,1629603644
18930816,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2754918949930482953,91149538416095573,1631220054
19155360,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,46332414486884,1711758618546,1631756687
21232210,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,78010537446840713,2732432141408475,1636602191
21273527,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,77946725513827188,2737977328143012,1636699802
21274076,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,157901446271608955,5546488029134270,1636701202
22315556,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,37553168111923214,1193701519449823,1639049265
23483875,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,19266417854435237,600302846005147,1641654553
23614595,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1215014591134376,40317079779997,1641951169
