block_number,sender,amount0,amount1,timestamps
20175903,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,200000000000000000000,100000000000000000000,1634134633
20184497,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,18131040132029590103,10966216642857142856,1634154654
