block_number,sender,amount0,amount1,timestamps
14802568,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,250000000000000000000,728532902748246544,1621696360
15187451,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8576388888888888888888,24999999999999999999,1622525428
15202952,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,36846836758630059582,96121522484044623,1622557402
15208808,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,89664624306820653,245380714911433,1622569478
15234498,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,20036352102495767763,52505771234747488,1622622624
15236452,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,900856709138,2352291296,1622626652
15247015,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,736764410111862185,1845113861275577,1622648569
15247141,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,738687621263854004,1845960757170176,1622648829
15247320,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,738038764129622669,1848045837448555,1622649199
15247409,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,646942146088876229,1619714582011430,1622649381
15247477,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,554213765095632498,1393224084875334,1622649521
15247536,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,461723935705833937,1160600574516395,1622649643
15247750,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,551868617832928447,1386201214072780,1622650087
15248046,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,551862982901137788,1386022073971333,1622650695
15248141,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,552402741327664724,1387212425430098,1622650893
15248352,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,552918613733220940,1388342362660959,1622651327
15248448,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,550959652631920554,1383259210893439,1622651530
15248525,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,550481101117910585,1391374544174536,1622651688
15248640,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,548306373462279519,1388242850217037,1622651926
15248716,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,546763565807768260,1384172821144575,1622652082
15248792,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,546716050734958793,1383888766501778,1622652238
15248857,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,547596869910229271,1385954106324329,1622652372
15248974,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,545766373194400613,1381158043504926,1622652614
15249070,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,546519518752083621,1383254144972351,1622652810
15265921,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,788757667336539217,2085263781232089,1622688016
15531939,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7334826596787279,22015944897606,1623295253
15731008,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,618367573575352,1933856888938,1623729898
15744185,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8341518399873218,26329228344915,1623759036
15753946,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,499263887541028968,1559964726019473,1623781548
15862378,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,51436810992237616408,183668092375148126,1624021252
15919773,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,59562638082086199123,231178425552476179,1624151179
16049768,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,995259748467181228,4465202145152177,1624438158
16160180,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2700934052123806738,14132879409492676,1624688568
16527272,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,531221311821494609913,1941514572882828587,1625497129
16655864,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,50759556545320282,180691493446704,1625791528
16656484,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,50454153724664928,181451120604347,1625793266
16659326,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,189333708418423420,652934877399917,1625800902
16660591,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1598549075699418368,5388090704292117,1625804408
16664700,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2074527121480641211,7055561816007663,1625815826
16666106,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,499263542626928618,1726249642959247,1625819748
16670368,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,501897945528743851,1733651386786433,1625832359
16788681,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,48303679849,163737949,1626114699
16806034,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,16110432137444473516,56175787035468195,1626154849
16873569,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2265770906318257400,8166784792419218,1626322037
16873603,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2277370505281062483,8213061318334300,1626322109
16942580,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,567014420581484260,2210931460724363,1626485175
17015829,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1534277212664653819,6052201453479684,1626656324
17018164,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,742571866506308251,2963776733878310,1626662167
17019620,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3926378759306786,15683814323446,1626665683
17028548,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,517331355189727736,2083312202484811,1626686186
17048415,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,24834996394938166824,104512023012843312,1626733405
17051251,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7472342349435464924,31364934419688779,1626739524
19370569,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1000000000000000000,3583451119058244,1632280074
19370839,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1000000000000000000,3581152739012932,1632280630
19373867,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,992573715926702420,3551730349720424,1632287647
19376288,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,111292361750286459,391279866260899,1632293646
19387546,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,995395892911759287,3458275005422091,1632322266
19787036,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6504561275849850,20638822206075,1633244263
19792813,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1153345471771713551,4013570088080608,1633257222
19804287,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,162349267556885243,519991537065833,1633283961
19804767,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,663297359453415,2084015122555,1633285097
19805401,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,267558627186084123,824670314071026,1633286533
19807217,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,115066319588180824,354654730840226,1633290536
19808754,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,658321916729479,2076656791689,1633294602
19813415,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,655085201656571,2109246217883,1633305793
19815271,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,646805885909194,2100558769443,1633310011
19815520,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,645783728448141,2097338010363,1633310659
19815582,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,650342508053515802,2017531169972434,1633310787
19816326,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,619049607886977222,1933317038976293,1633312457
19816408,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,64153480101021,209012865730,1633312625
19817493,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1031436498099724374,3138066968263279,1633315001
19819039,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,246733271707445436,823663744587734,1633318461
19820048,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,61845835269861640,207286770308042,1633320683
19820317,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,316176472887556968,1036961452352383,1633321365
19820389,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,252786393939272591,815051219841492,1633321513
19820849,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,250592527822020359,841976009855435,1633322528
19821185,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,254068800420636178,825151436066904,1633323352
19821545,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,187844174261049557,629078478489720,1633324348
19821787,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,250548635712957930,846073906706630,1633324848
19836113,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3626215313550125279,15361790583011438,1633358576
19836349,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3047368530521433956,12142659911861653,1633359308
19855657,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,640036151655816,2129060464748,1633404529
19872850,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,635248091612427532,2162254194887424,1633442023
19882124,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1418780045229438978,5091874060365795,1633461703
19899924,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,62631894814028196,205883731295245,1633506543
19907256,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,12418992420381788,42168770412518,1633523853
19910750,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1315922324517242013,3961018425417317,1633532297
19911093,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1266496980450474083,4229560346293213,1633533135
19941036,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,745873837541171050981,2409223168537256146,1633601171
19971244,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,315656912031908642,1049487128827335,1633669319
19971247,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,628491284318489,2089654327158,1633669325
19971387,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,316803611526747119,1055480045674806,1633669635
19971476,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,311541344113675070,1053871311762813,1633669821
