block_number,sender,amount0,amount1,timestamps
16945330,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,139338894285277119868,500000000,1626491492
16952484,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,124999999716589701165,375963319,1626508037
16956983,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,999999888579454641,3233340,1626518278
16994626,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,76027497846741019271,245741289,1626605514
16995963,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11017331437578372795,29060289,1626608908
17003864,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,822931037941943870,2087663,1626627697
17005253,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,104321953189796884220,200000000,1626630953
17019866,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,34999999722768967622,68469681,1626666191
17024548,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,82658525160777830840,152801934,1626677145
17030065,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,253347088849836994615,492523209,1626689590
17034883,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,38630773744679319779,73750000,1626701449
17066104,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,35174031824808720491,68771151,1626774967
17093848,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,296930998658677764657,582137886,1626835968
17129504,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,47282755363680148125,99791928,1626918867
17130924,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,118163343947240265058,233137281,1626922435
17135214,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,93602777335070416482,195482829,1626933643
17139311,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,41088642707284431,91889,1626944879
17143639,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4210001849090084742,9871840,1626954831
17147344,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1644958095669140316923,4000000000,1626963652
17148952,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,33216996096257617451,79046732,1626967786
17149005,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,32922633371500522499,79755706,1626967974
17162900,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,217483352398454658059,595650445,1627002339
17164184,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9569661340411547593,26454802,1627005421
17179294,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,48077619295665981627,133496629,1627042483
17187435,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,175731070983398162176,475713717,1627062305
17188592,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,39182544593203346008,110193908,1627065419
17191762,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,57433638931354343,166245,1627072386
17193271,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,760762346550960415,2203191,1627075638
17201134,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1413843868320016968,4123911,1627092027
17228884,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3233781850478088672,9761473,1627156395
17233434,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4440878365399971073,13605298,1627167494
17241536,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,30580880423835250085,100195128,1627186238
17242202,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,754689479569052502220,2496416259,1627187866
17267226,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,148108892993027174504,492062503,1627247883
17306181,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11486355275013159408,32000000,1627346367
17322122,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9652248573905587964,29387937,1627387376
17403724,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6771653912801905084,21775539,1627592511
17409129,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1163747666496606334877,4259231236,1627605346
17415883,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,67110096922006856989,247500000,1627622947
17420044,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,266540811373582311037,982996302,1627632875
17428413,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2416855241084951493,8953556,1627658349
17428799,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,130720338392526415175,492628682,1627659145
17436400,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,627442626431132393,2397028,1627676705
17466184,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,136698259948469183,513768,1627750958
17467477,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4000000000000000000,15033714,1627754139
17483247,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,51718438731882878657,191484717,1627791093
17504508,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,665576267279457268895,2521319551,1627838985
17504807,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1338588714641638424962,5061025336,1627839603
17508330,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1352190584743725372,5109007,1627846997
17515997,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,182213046356394166317,688462090,1627864139
17534363,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,245297819646847198,996332,1627908631
17535239,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,181800335935752879906,738425885,1627910839
17537009,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1944422883587037441454,7954019354,1627915073
17569915,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,173262504760208774851,501821449,1627987213
17573136,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6746170383813118959,21865017,1627994500
17574052,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,42819220794773691908,145826031,1627996646
17607016,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,187470536917692423544,501000000,1628069635
17608285,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,75336326174271362194,199632611,1628072253
17657048,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,752931774968434218849,1783481478,1628192124
17659060,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,823986766321488317628,1988451500,1628198065
17867798,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,20834882153394934053,29969361,1628686159
17932079,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3790564700336827507,4854138,1628841400
17994496,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4355122403297118498,4793119,1628993691
18066526,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1266303341798361793,1349454,1629165956
18670006,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,316887443564570454335,236725838,1630602770
18762144,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,71975626661250342427,47155597,1630815740
19213273,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1301637710123332984270,492116747,1631903264
19401829,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,19678336804391195119,6979685,1632355469
21863300,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,22444380190986838538,3000000,1638022565
