block_number,sender,amount0,amount1,timestamps
18194761,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,30000000,300000000000000000000,1629464021
18210673,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1000000000,6885368938685288254073,1629500665
18211146,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,847369719,1960242008078410260164,1629501921
18231056,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8780985,8074437057562207598,1629547241
18231690,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,95752286,106393647684488223616,1629548555
18232001,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8233494,11324663380576072104,1629549325
18232029,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,18457629,25385600524477683460,1629549381
18232031,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1087717223,1495759190968456657184,1629549385
18232053,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,72276746,98776522380074896175,1629549429
18232097,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4892002,6483321499644683006,1629549521
18232349,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,96027195,125853512206271831101,1629550041
18232927,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,72808524,86259707532201453459,1629551361
18234948,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,27053664,36646649685852038270,1629556299
18236790,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,48454321,57256416438959843431,1629560772
18236822,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,13982348,16518271000312236389,1629560840
18237145,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,91844243,110740000000000000000,1629561890
18237263,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7988352,9586972041077143065,1629562134
18237508,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,15689916,19508408864364713001,1629562667
18237594,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,154022735,178736472704272845424,1629562843
18237728,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,50867021,59724684807897897294,1629563251
18237804,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,57708982,67865415786802816717,1629563531
18237879,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8133538,9207634969117944770,1629563706
18237882,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,99224702,112323959568334594809,1629563712
18238121,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,14319706,16893148869003428558,1629564334
18238478,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,49392772,58287733405650599430,1629565232
18239033,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,564517637,599506107290199376124,1629566765
18239654,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,295792790,303365849576837436740,1629568047
18243892,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,501721,546747831371233885,1629577987
18243936,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,15096153,16450923365925704111,1629578079
18244311,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,20649960,21679560166259321242,1629578853
18244538,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5924975,6520130806811617740,1629579319
18245569,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11679660,12631609848286136377,1629581705
18245648,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,41350729,44704156227290776544,1629581867
18245832,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,49252948,52338468294680968795,1629582247
18247911,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3135152,3394342435244029861,1629587045
18248532,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,146054281,155315243650201182879,1629588583
18249957,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,47044121,53132794608123395316,1629591880
18250062,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,18458506,20958333331673070943,1629592105
18250597,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,149404534,174109000665371446512,1629593895
18252382,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,56782955,67274962061504017261,1629598338
18252609,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,102791121,122853431960852270540,1629598808
18253045,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3651998,4200348242121785497,1629599960
18253087,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5964508,6859999216198510662,1629600048
18254791,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,148725165,172987352952935420489,1629603948
18255341,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,34738018,41421406391357261179,1629605208
18257148,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8134561,10694393579649723887,1629609190
18258213,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,25530372,36857221840256538757,1629611644
18259342,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,24553820,37823942927150766742,1629614230
18261862,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,14595885,31401285006216913244,1629620069
18261945,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,32627332,70186949276352616086,1629620239
18262084,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,13659201,29376954282524505715,1629620685
18262523,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,288590,620619028093724024,1629621587
18262524,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3236200,6959485109919528659,1629621589
18262634,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,43584191,93726307121948941481,1629621855
18262781,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1541354,3346582344220456362,1629622285
18263060,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,96971771,201859621107769854204,1629623011
18263148,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,199999999,392214893339396206087,1629623206
18263202,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,305044565,597522123616880672103,1629623320
18263781,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,49411898,98953542618372619043,1629624659
18263858,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,99260709,190568481504574855157,1629624817
18263870,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,50882348,97638725542334446462,1629624841
18264034,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1137694,2182579215399184139,1629625437
18264217,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,23761939,40979842070992186270,1629625815
18264247,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,162885770,287098620804979391181,1629625875
18264287,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,319260625,562300270153361326847,1629625959
18264327,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,108097493,190127453781440161794,1629626050
18264394,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,176484295,310269350677216672244,1629626188
18264449,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,148142608,283714682291795974345,1629626306
18264631,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,622359,1198175316520341429,1629626802
18264872,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,15869950,30498845577718263585,1629627309
18265094,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,479786,924924595040436384,1629627769
18265686,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,260110,498016847914190616,1629629000
