block_number,sender,amount0,amount1,timestamps
20715751,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2777110000,1000000000,1635453098
21057540,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1515626971,808276642,1636217470
21057825,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,929402531,473541673,1636218124
21059113,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,279156637,137860317,1636220958
21059210,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,743895747,367369748,1636221248
21059537,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,316781137,156570871,1636221922
21060889,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,200481627,100997206,1636225003
21061002,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,300249285,151257446,1636225237
21228502,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,48767559,27078448,1636593260
21297202,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,81779963,50000000,1636752091
21325074,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,320337128,200000000,1636813960
21386339,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,707624340,444677690,1636952240
21811724,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3500235,2479285,1637906980
21942121,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9777675,7999999,1638202559
21961633,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,255880404,216042170,1638248672
22019920,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,451478044,499999999,1638378449
22368732,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,415223274,1086098164,1639164586
22373944,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,412146835,1106031852,1639176233
