block_number,sender,amount0,amount1,timestamps
19106350,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,999000000000000000000,185000000000000000,1631642060
19297959,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,210899088913005680568,31173564231736407,1632110479
19600871,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,91639888678329254318270,5910798118035627773,1632808519
20275591,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,270613554745893856117,20542051044057489,1634382831
20285664,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1165867815065169004568,90980784312977654,1634408856
20315930,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,499738542033429662999,39999999999999999,1634485256
20325216,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,62934790409878045921,5037417378599393,1634507484
20406315,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2885560207989184562000,197733002199353815,1634711371
20520166,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1194257164404696782563,75591342943728603,1634987687
20562703,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,33029822928332101917,2009148362539014,1635083333
20597605,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,18479707241661858124,1123071079455909,1635170542
20615350,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7976629271559736645,484688976480427,1635211900
20672309,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,24754377190049847130,1503425701329391,1635349087
20693760,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,558347178775026133935,33910507721137320,1635403038
20766807,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,40088175093305552590,2227441373133023,1635568830
20806858,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,15954391782975328610,886217292798507,1635655334
20845732,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,16951699290460219035,941315250192648,1635744151
20885582,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,15954387176800414098,883356118551433,1635831529
20963058,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,34905418699860589735,1608160181427767,1636009979
21047034,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,35903015989936403562,1653108040360078,1636194207
21163901,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,49866361669749863050,1362987785017125,1636450759
21292063,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,59843538967511983554,1633520207640004,1636740988
21402023,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,51388022603254852141,1287858848095422,1636985919
21516738,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,55155042511268594607,1380811491066015,1637240911
21679085,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,79975101150370629248,1996590948487291,1637603774
21793793,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,119140116721265415597,2969984063937845,1637865240
21909361,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,60286988605324693666,1535221885437200,1638126201
22354557,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,752137980432234916183,19082256486413835,1639133830
