block_number,sender,amount0,amount1,timestamps
24834657,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,18500000000,15176650951,1644629449
24862618,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,48754671804,39999999999,1644690365
24896435,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8016272165,5666193280,1644763918
24901558,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1936172430,1383631328,1644775404
24907670,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,299883753,225561043,1644789741
24944890,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,133980060,108708550,1644871881
24952080,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,52191840285,39999999706,1644888109
24964230,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3154160785,2704955518,1644915127
24985346,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,281581834,218224771,1644961605
24998607,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,19974834169,16163465735,1644989479
25045173,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,54000000,48818966,1645094278
25079048,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,50918632,44230318,1645181767
25142041,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,36310845,36409608,1645334108
25250862,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,67906661305,78713088165,1645595789
25281500,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,24735047,35795183,1645678317
25376509,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,29446886,40887281,1645937987
25444291,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4644007157,6743304440,1646107397
25471459,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2852073,3968679,1646171208
26083705,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,33892078,50437182,1647627435
26286875,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,100000000,126836756,1648083045
26301475,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,997944473,1232784871,1648115221
26301595,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,59999999,75029864,1648115469
26311746,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1016451000,1269110461,1648137966
26315994,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1046087788,1105360363,1648147807
26324122,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,19389062411,24488092146,1648165671
26347527,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,510701485,627299040,1648216897
26361999,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,20025072503,23809502044,1648250922
