block_number,sender,amount0,amount1,timestamps
17689868,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,270000000000000000,30000000000000000000,1628273662
18502357,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,22451112434211006,2639698779508103302,1630193332
18610295,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,100000000000000,12417762242088271,1630465398
18673791,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,313049592454630281,36854398466525498867,1630610878
18674587,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,100000000000000000,11728052550841703428,1630612652
18676349,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4302228743646597,500678203137000000,1630616412
18678067,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3926315157075741,457422853636949341,1630620084
18685511,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,498883737034857,58613178342478360,1630636819
18692737,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,26567902417611150,3082734895599156605,1630653156
18698867,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,235552866826872,27399526723114979,1630666634
18700367,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1495138138237360,174664301116211714,1630670021
18702727,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4940185370403617,581942982057904002,1630675522
18706565,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8478264840185907,999999999999999937,1630684210
18709279,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,168534180826667,20090694393781579,1630691154
18742919,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,105825742939449,12076482643878375,1630769925
18746118,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2580790249209414,295809140439225679,1630778046
18746774,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2615710888504012,299999999999999960,1630779398
18758387,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,45240674814579,5297503763020096,1630806738
18779026,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,42037258570736,5003958677808018,1630858965
18807890,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1001123379302105212,116643999999999999912,1630927918
18813283,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,256729343416943500,30382618824310895084,1630939732
18838596,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,158803033516716983,19097522950709632302,1630998138
18846877,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,649100443432203084,78784871199218880870,1631018050
18853363,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3249928954979555,411676129628619589,1631033988
18854178,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,111314461926691170,14134147554262471571,1631035927
18858663,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1450331154996158588,189578882378210759522,1631046471
18864751,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,39058427769742641,5051198672558659483,1631060729
