block_number,sender,amount0,amount1,timestamps
18885645,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1000000000000000000,34670000000000000,1631113617
18885777,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,90949188677897138246,3153208371462693782,1631113991
18888553,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,168994188747839153597,5624664933232908139,1631120486
18890884,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,808881164161794822700,26440409939261615208,1631126449
18897681,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,32460814717970700743,1128870929343676483,1631142674
18898933,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,16044692194265874446,554113657267865002,1631145648
18900876,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,78821658298212651473,2703078488229205869,1631150174
18903277,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,54920078784703098782,1809304182804291731,1631155639
18903709,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,154030722115964122375,5074436089163123329,1631156531
18903794,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,447061355751560021,14793780813207226,1631156807
18903857,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,66828922197284369876,2211446850080497250,1631156963
18904308,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5528778963660868901,182538669742261435,1631158127
18904404,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,26381075769578234709,870999999999999999,1631158349
18904961,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,77375422779535953781,2572340340635172628,1631159505
18904964,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,254237078190062669822,8452093298112237956,1631159517
18905016,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,148132568101854197035,4924656525315489858,1631159725
18905737,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5468897404812481893490,184298999624385761601,1631161357
18905784,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,26935399999999999985,907708978068293477,1631161451
18906231,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,372812879079304960108,12566352694052089513,1631162373
18906624,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,63025786868477945817,2139649753459322849,1631163187
18907870,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8984558124788607542,312222491533560904,1631165883
18909075,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,21375299292710884497,715200581794263632,1631168369
18911166,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,26445024632569483267,867680552639639150,1631172944
18911667,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,29845488338200221842,980371124824170968,1631173984
18912357,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,120581014764554051886,4000035935167570234,1631175408
18913366,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,70085783760278539800,2300552148276542157,1631177771
