block_number,sender,amount0,amount1,timestamps
17049142,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,60000000000000000,5000000000000000000,1626735031
17049528,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,356974939864253,29747911655354416,1626735827
17050137,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,491635854085674,38714705735168871,1626737085
17050312,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,139270957872837,10967129648283111,1626737447
17050454,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,131780358176725,9810419696914143,1626737754
17050520,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,35798592763304,2676581015080759,1626737890
17050556,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,35798592763304,2676581015080759,1626737962
17050601,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,13905869152354,1039710851694157,1626738056
17050646,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,58419250046590,4367877157178057,1626738150
17050907,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,242928138328628,18163195614376808,1626738688
17051073,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,143262977776910,10533318941912837,1626739160
17051190,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,101223686059040,7442406867992447,1626739398
17051287,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3195800954993610,234969224123182829,1626739600
17051449,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,180093036797892,13358743877076548,1626739932
17051615,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,136709001622392,10188784886982505,1626740340
17051667,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,52729716405036,3929892920193084,1626740512
17051770,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,69240570875598,5244558606407799,1626740840
17051797,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2241363377548425,169769853759993065,1626740908
17051947,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,173810252957725,13165085823297233,1626741216
17052309,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,260651103909213,19742760248652186,1626741964
17052397,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,148211633311579,11226143678834538,1626742236
17052482,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,73267053930827,5548007942346671,1626742450
17052633,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,106262918815540757,7755947230909165944,1626742766
17052703,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,60000000000000000,4379296550872573745,1626742910
17080556,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,12026760951997957,872213428674536579,1626806005
17510930,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,171413547894092296,31999999999999999892,1627852527
17777086,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,96186891380644220,17950695766131482989,1628474508
