block_number,sender,amount0,amount1,timestamps
16532103,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1351000000000000000000,1250000000000000000000000,1625507885
16536177,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10099608196108563491,336923904985517858380,1625516933
16536191,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,29445926708913949840,982318959314409649089,1625516961
16536221,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,66381442375954852971,2214491329722611826352,1625517025
16536290,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,48088403112517299720,1596782898598941736428,1625517167
16536593,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10910167195482700279,376558239835628303606,1625517921
16537641,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1220752865098517757209,33666694705304707958683,1625520209
16538269,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,532396265856302142852,13673813287260635454464,1625521505
16538658,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,31766527989184842241,699122340570045645606,1625522435
16538673,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,176369472326057712163,3854967900895187261426,1625522465
16538887,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,280000000000000000000,5951619920342525783625,1625522909
16539104,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,68754900000000000000,1433296181237019479576,1625523355
16539112,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5467408961614952,113976114952443680,1625523371
16539188,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,451814665190817910363,9284332994262927915589,1625523633
16539259,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,997081371708993004,20485671568584618677,1625523801
16539318,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,99914041636090376820,2031869002646411250481,1625523923
16539470,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,172184494355709288655,3463805831945047023412,1625524239
16539485,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5000000000000000000,99367173111071040976,1625524269
16539493,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,38775733764073266939,770607009888694122902,1625524285
16539509,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,256772436346816828104,5075335972767735166303,1625524317
16539513,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,524661534174796856916,10370402663969059263869,1625524325
16539536,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,189999999999999999999,3632406976511342213208,1625524375
16539536,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2589999999999999999999,49515442469286191222153,1625524375
16539681,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,185000000000000000000,3503027620181618536613,1625524673
16539718,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,56082678157860455099,1043305237755472281668,1625524751
16539874,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1999999999999999999,37133327504862125706,1625525071
16540053,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10758424611998578206,200000000000000000000,1625525485
16540194,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,50670987903747538577,923092006297017267237,1625525859
16540365,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,223090557258276040835,4022613059034549859405,1625526213
16540424,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,89999999999999999999,1599804246642263006185,1625526335
