block_number,sender,amount0,amount1,timestamps
16084855,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,155463167,95638634259563203,1624516918
16085876,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,21850306,29962762160379529,1624519194
16087263,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,573605506,999999998864880499,1624522306
16094070,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,30604570,55591338127503601,1624538001
16106540,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9118721,10251010008036550,1624565925
16106600,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,470376257,600419139523853618,1624566049
16106620,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2125424919,2674033892031901503,1624566089
16121974,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10089105,12686103569904625,1624599979
16140439,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10459485,21528378864680364,1624640858
16162669,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6933769,23418292283652062,1624694342
16168173,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10499999,36037863413894535,1624706985
16175186,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,49257947,213725489797031102,1624722796
16181012,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,50000000,219492975877104124,1624736439
16185293,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,145000000,422494937400140642,1624746549
16194708,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,17798260,46580069155030381,1624767119
16235175,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1999999,8717133308000642,1624854510
16243463,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2192370,22671367546779328,1624872789
