block_number,sender,amount0,amount1,timestamps
13749401,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10000000000000000,5000000000000000000,1619432305
14046356,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,153173739012439,10024719165521396,1620061786
14074446,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3031916842838660,197459619646070296,1620120785
14074514,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,307092341033889871,19999999999999999955,1620120925
14180110,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,769952001246980650,39799030842741049681,1620344576
14184219,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,671457701250000,35426212426412733,1620353467
14265600,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,61358101908095512,1000000000000000000,1620526115
14326536,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1389934552044998840173,20420810211051351542345,1620654275
14326600,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1335128297684946187463,19851338043499604149623,1620654407
14326797,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2259210458072554860079,35446778781452556232729,1620654813
14476429,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11579037615360000000,114446263031241460185,1620981169
14522876,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,354874025001287256,2296917883690817792,1621080311
14522932,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,295195695427703722,1853966400674477443,1621080427
14573882,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,18018750667662934716,98776448475534323082,1621189291
14639954,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,100000000000000000,465824958153150131,1621334102
14645721,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,332020040921642306,1695247913336824695,1621347928
14782772,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,24929516504943,194355293301158,1621652705
15949344,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,188890853417764086297,21686805046863952919,1624215794
16402917,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,59893404879435604043,9358439046231048209,1625226428
17220087,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,590000000000000000,74391184886874234,1627135151
19411263,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,19432838999823291,519053704932652,1632379249
20936974,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,228116332084019889341,14999999999999999999,1635948364
20948033,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,64876309362712768794,4999999999999999999,1635975665
21158644,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,145900704837686446,6851668764320630,1636439655
21171788,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1000000000000000000,48213518587049199,1636468195
21360863,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,76675625450225284,4789846936546922,1636896856
