block_number,sender,amount0,amount1,timestamps
21136929,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,100000000000000000000000000,10000000000,1636391597
21193438,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4810439418752418640383773,490878421,1636514831
21448014,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4984945631842670628262822,549999999,1637089151
21528600,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,548992172788600514595765,69396957,1637269306
21545718,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,652555323880217658633480,90305021,1637307679
21545862,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2651270988666668557623411,349178202,1637308012
21546258,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,280504978037369571535375,38150753,1637308840
21565731,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5215922674943931331382721,752973660,1637349446
21652024,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3074789608068596300626149,537146506,1637543173
21652398,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2495849946699691710969355,424269241,1637544073
21652621,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3069506229616130254801719,493107341,1637544535
22173708,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9000000000000000000000000,1627037879,1638729853
