block_number,sender,amount0,amount1,timestamps
16750846,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2000000000000000,7147656701021397057152004,1626025076
16751307,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1852114504167419,6552947930151731525795937,1626026286
