block_number,sender,amount0,amount1,timestamps
14669291,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,490000000,13000000000000000000,1621399448
14963489,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3009754469,95564395424653065627,1622060339
14963539,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,26052484827,852444533339583987509,1622060483
15496469,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,100036134,3648721713339763580,1623196414
15497169,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6018977,251414039792499275,1623197986
15503007,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,500000000,21924602999384672619,1623212418
15503418,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1393907,61459830014892351,1623213392
15520690,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10000000,395896923065690546,1623262839
15562583,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,99999999,4314381658594209503,1623363300
15890611,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,13609220,633625127483876247,1624085940
15906914,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,13946299,650929769053401158,1624123225
16018293,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,70889606,4532803518863153199,1624369008
16029423,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,867390636,50000000000000000000,1624393442
16180885,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,39763232,2411045434077273044,1624736049
17152870,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,87627942,5442296174357509468,1626977878
17949725,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,48219218,1761922339129572511,1628885774
19300568,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4515564897,168877115506438827258,1632116025
19317883,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2384736007,96953196604989368246,1632156900
19781923,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,47464129,1823454983490873297,1633233200
19827840,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1498190,56579749406992391,1633339481
19848999,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,101750946,3556705741839281805,1633389466
19964152,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6674073,249939745464201525,1633653785
20011739,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,13118623,500495077994480247,1633758391
20213846,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,13486715,497811717878107909,1634224878
20217003,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,13598866,500536608143744080,1634233075
20263409,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,50390518,1791239880307355787,1634349039
20563317,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,747566,24891002526578383,1635084597
20584353,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,81605,2669183193634217,1635139174
20601159,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,812527,25654191912233533,1635179152
20629542,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,84974,2637762529562996,1635246867
20639882,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,385470323,12107987041773081385,1635271529
20671680,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,875458301,29190497498641126777,1635347666
20699455,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,751256,24441699428474123,1635416610
20802848,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,127244,4204574277592070,1635646782
21403105,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,337194,10006461469170402,1636988283
21416395,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,41925,1311854416235516,1637018491
21481997,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,66429671,2319137141977313733,1637164577
21910340,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,24921,1068284774591477,1638128243
21918621,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,829,33547690394279,1638146102
22126538,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,90724,4735583300448108,1638624072
22193834,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,91,4924974844073,1638776164
22197932,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,897,49175862602796,1638785943
22226195,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,110,5582944759940,1638850951
22505952,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,88,4902713948474,1639468178
22519974,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,93009,5076889906853774,1639500003
22520202,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,93373,5076711948283223,1639500475
22547213,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,99820,5417977587523364,1639559776
22547334,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,99358,5415473714955959,1639560026
22547422,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,98941,5415221920669072,1639560206
22902467,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9874464,446748873757390190,1640341411
22992330,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,13841,622742432611063,1640538763
23047488,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,13,574798945739,1640661376
23063777,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1428,63007137364746,1640696144
23063806,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1424,62833479339187,1640696202
23570037,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,599279687,21740647804981575629,1641849236
24071485,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,17339,1095212614128700,1642955541
24279586,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1007762,60391059312658712,1643405619
