block_number,sender,amount0,amount1,timestamps
13773437,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8268944657738661430,114315242148390760,1619483014
14208064,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,341297647572181571432,4778443457343085425,1620404130
14209006,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4082130653076817976,57153134954114133,1620406255
14246431,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,531949961668841555322,7179610454205863096,1620485938
14246855,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,162755571615688561283,2187030974720141627,1620486814
14309983,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,240225385815429488,3133826618306806,1620619428
14311157,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,22466462157728450990,293083084829204837,1620621872
14318428,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,95608526591251093,1211534227604131,1620637020
14414669,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8769544617940902386,98126866051028682,1620848854
14416759,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,140470169041089703398,1577789653151621874,1620853940
14416865,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4250805684785406993368,47745918388199875936,1620854162
14417009,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3283451008799420464,36935273077918623,1620854458
14417074,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,42999999999999999958,483984990712124311,1620854592
14417197,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,17871402529384942977,201150943888302478,1620854864
14417562,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4647500000000000000000,52293077557699283025,1620855708
14417731,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,65655536608665120617,740113071146839511,1620856138
14417734,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,36410987700506622799,410448978448455276,1620856144
14417745,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,21378586242724880758,240993706519983640,1620856166
14417754,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,21314378227582995,240269910877856,1620856184
14417796,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,110681063541545569277,1247670890937788205,1620856272
14417887,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6450081588913023791,72833556375733249,1620856458
