block_number,sender,amount0,amount1,timestamps
24363172,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1000000000000000000,1000000000000000000000,1643591370
24363316,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,173347382783774134,169936802145749584562,1643591666
24363461,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,99999999999999999,98032516797626672064,1643591968
24363461,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,99999999999999999,98032516797626672064,1643591968
24363461,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,108099999999999999,105973150658234432501,1643591968
24363467,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,99999999999999999,98032516797626672064,1643591980
24363492,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,99999999999999999,98032516797626672310,1643592030
24363505,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,199999999999999999,196065033595253344736,1643592056
24363678,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,99999999999999999,88447678378819826453,1643592414
24363696,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,99999999999999999,88447678378819826495,1643592450
24363741,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,113061192597618884,100000000000000000000,1643592544
24364217,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,299999999999999999,265343035136459479625,1643593524
