block_number,sender,amount0,amount1,timestamps
24958540,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,500000000000000000,1000000000000000000000,1644902714
24958931,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4999999999999999999,2774650009512491179047,1644903662
24959157,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,405456542678571428,225000000000000000000,1644904135
24971097,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5489999999999999999,3046565710444715312167,1644929614
