block_number,sender,amount0,amount1,timestamps
20432661,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,204760,33288934,1634775876
20592014,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1062,206716,1635157033
21168033,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,30118,10613193,1636459888
21577012,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1656555,619511101,1637374021
21671387,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,173553,70911208,1637585695
21783827,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,723438,289680804,1637842691
21978564,0x74491E0c19F3c90058169b1aDF34a97415C00C6B,1556,809682,1638286755
22001584,0x74491E0c19F3c90058169b1aDF34a97415C00C6B,238,145106,1638337355
22012655,0x74491E0c19F3c90058169b1aDF34a97415C00C6B,172,114182,1638361736
22063470,0x74491E0c19F3c90058169b1aDF34a97415C00C6B,260,198863,1638479703
22063470,0x74491E0c19F3c90058169b1aDF34a97415C00C6B,67,51555,1638479703
22152504,0x74491E0c19F3c90058169b1aDF34a97415C00C6B,280,213358,1638680405
22248032,0x74491E0c19F3c90058169b1aDF34a97415C00C6B,314,278295,1638898183
22250153,0x74491E0c19F3c90058169b1aDF34a97415C00C6B,327,275512,1638902769
22311357,0x74491E0c19F3c90058169b1aDF34a97415C00C6B,334,308766,1639040342
22316775,0x74491E0c19F3c90058169b1aDF34a97415C00C6B,234,253497,1639051910
22444514,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,992203,1039572917,1639330164
22640999,0x74491E0c19F3c90058169b1aDF34a97415C00C6B,227,319624,1639766557
22653342,0x74491E0c19F3c90058169b1aDF34a97415C00C6B,227,381641,1639794268
22812449,0xc701e8DAd4CAE51D100BB3ce4888A22d0A27c366,358,618823,1640141743
23536661,0xc701e8DAd4CAE51D100BB3ce4888A22d0A27c366,358,1105595,1641772818
23593585,0xc701e8DAd4CAE51D100BB3ce4888A22d0A27c366,374,1266212,1641902670
23845607,0xc701e8DAd4CAE51D100BB3ce4888A22d0A27c366,263,1091889,1642464764
24251719,0x02A37Cc90350369ced3B3f53c7cd3e5E446194C3,317,2355703,1643343356
24658814,0x02A37Cc90350369ced3B3f53c7cd3e5E446194C3,305,3240371,1644243085
24756502,0x02A37Cc90350369ced3B3f53c7cd3e5E446194C3,219,3045896,1644455601
26046980,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,613914,14628794345,1647539265
