block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
27393230,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107400,108200,114078171086827313102325,1993600247289414031,900739622492047935671057,1650526232
27393381,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,131200,131400,141922295227785017392078,1999999999999999999,0,1650526542
27394808,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,73800,108200,273727314165586478813748,5773586868648466794,49950939737984644937408068,1650529743
