block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
22916201,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,3200,8200,393788480014092997025,27652564968939,131243893868709447806,1640371439
26555371,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,7600,8800,5608115922258015217203,13472521264480,507064798193626077979,1648680098
26559664,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,8600,10000,3633543106071181879963,5219304068152110921,390825345273835381945,1648689696
26559664,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,8600,10000,0,0,0,1648689696
26559700,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,8600,10000,3815220261374740973961,5480269271559716467,410366612537527151042,1648689814
26559700,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,8600,10000,0,0,0,1648689814
26559728,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,8600,10000,3542704528419402332964,5088821466448308148,381054711641989497396,1648689926
26559728,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,8600,10000,0,0,0,1648689926
26559759,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,8600,10000,3542704528419402332964,5088821466448308148,381054711641989497396,1648690022
26560940,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9000,10400,27851129089839353026265,162320477746022713,3166409660033927851463,1648692603
26560940,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9000,10400,0,0,0,1648692603
26560987,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9000,10400,27851129089839353026266,162320477746022713,3166409660033927851463,1648692701
26592040,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9400,10800,0,0,0,1648762706
26631852,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9400,10800,0,0,0,1648850582
26698125,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9400,10800,0,0,0,1648994195
26709258,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9400,10800,27364289260593457962541,950131657190442924168,533998483295780231937,1649019634
26709258,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9400,10800,0,0,0,1649019634
26709336,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9400,10800,20523216945445093471905,712598742892832193126,400498862471835173952,1649019794
26709336,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9400,10800,0,0,0,1649019794
26709420,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9400,10800,44047088453154854222250,1529384985952396672925,859553785723636869610,1649019966
26709420,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9400,10800,0,0,0,1649019966
26709505,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9400,10800,44047088453154854222251,1529384985952396672925,859553785723636869610,1649020144
