block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
27068177,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76913,-76869,389619738676380904992,0,18342504431777988,1649810664
27068869,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-77292,-76422,234721209218280944510,215385551977625141178,117543290334551644,1649812220
27068924,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-77156,-76653,50355685456501698913,19507065778193003992,18010565855447654,1649812330
27142017,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-77066,-76066,250711418255237782410,522021913675053493526,24566417176418593,1649972193
27153862,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76889,-76843,9245060025269237880310,992330831089783676907,0,1649997695
27153862,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76889,-76843,0,0,0,1649997695
27154025,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76889,-76843,3081686675089745960104,330776943696594558969,0,1649998113
27158593,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76889,-76843,43840476778873461563,4705675965157935071,0,1650007870
27158595,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76912,-76866,13796308611802270212439,1482549026103255051664,0,1650007878
27158622,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-77292,-76422,78314804149605616510,93301491077176014406,29388395872342720,1650007986
27174801,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-77240,-76241,267922676759450336105,371284201159202904395,112510517738056854,1650044982
27338929,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76869,-76825,35656913663116707251295,3657179668457190286144,102348089958436,1650405038
27348513,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76852,-76834,4767251536662379666363,0,92033885962925625,1650427767
27348867,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76857,-76643,5666108841281291429229,671790239848933222109,991979913593866631,1650428499
27357295,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-77012,-76683,1934513226314083666954,149753578755155386211,612561070653796514,1650447614
27358521,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76854,-76702,3432556395632216247468,0,561410942626038842,1650450417
27358525,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76750,-76725,4576046309975975777318,0,123346948318854474,1650450425
27358528,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76966,-76616,19818993385915815646687,2582442918301166829316,6246969214652975910,1650450435
27363408,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76727,-76626,28813232100164987415,6726480701843427218,0,1650461271
27366430,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76893,-76686,0,0,0,1650467920
27369069,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-77201,-76547,0,0,0,1650473764
27372280,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76971,-76616,20079815236953749246894,10822909451031923019723,2628534158462439875,1650480996
27372292,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76737,-76674,7187051453558231969411,1048082009401227814172,0,1650481034
27373589,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76893,-76686,1461669129250812435499,699657453465251946962,1674198865918022,1650483965
27375814,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-77057,-76690,0,0,0,1650488684
27377693,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-77057,-76690,834140305544992160803,156451230946190661836,255026839028819412,1650492707
27388124,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76852,-76713,4075945915030244116185,541240961944516553865,357887717205698358,1650515267
27388124,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76852,-76713,0,0,0,1650515267
27388914,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76852,-76713,214523469212118111379,16473834481239568340,24411068742526584,1650517025
27393146,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-77057,-76501,551570221180405320126,380851191518010831313,151317870435347271,1650526055
27399056,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76947,-76666,1086472241676702260819,360214184187370982146,160523620699018271,1650539059
27407653,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76898,-76696,3076237855257937334879,272249915779874290646,541110551474173623,1650557507
27412967,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-77201,-76547,0,0,0,1650568750
27430132,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76980,-76690,26013084645251821114517,0,8094211307101987196,1650604946
27431240,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76921,-76652,28084045819564697559098,0,8125483621540376515,1650607236
27432316,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76891,-76597,1044077819773310636070,0,330857461125814592,1650609581
27432833,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76921,-76607,24032146415423805233041,0,8125483621540376514,1650610651
27436444,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76359,-76318,8027754632115958660853,677372952323025475733,34128037103307592,1650618228
27457822,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76381,-76285,1907257814694647594822,416003041471626755915,0,1650665327
27462108,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-77154,-76473,4030302035058655061155,1037161006445740883819,2455686880084514540,1650674482
27462661,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76975,-76514,5745200380196223987248,1712125551048287705833,2045746765911126086,1650675624
27463320,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76975,-76507,5932553575047584456485,1843364565926662451169,2121749280289034618,1650676982
27468575,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76746,-76271,15684656757071294128199,17076742552661184112310,0,1650689263
27468591,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-76251,-76013,289535064678542568573,154999999999999999999,0,1650689295
