block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
26828048,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,48400,55800,0,0,0,1649280743
27246663,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,48400,55800,0,0,0,1650203333
27246687,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,39200,59800,0,0,0,1650203381
