block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
24043900,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-3800,-1400,0,0,0,1642894328
24096540,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-4000,-2000,0,0,0,1643008802
24096574,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-4000,-2000,8808960665513736171667,445255571660893206593,409873623350355116270,1643008870
24109705,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-4200,-1800,0,0,0,1643037178
24109742,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-4200,-1800,32246158179227203122297,2448521556036573438938,1419924665723369774629,1643037252
24148089,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-3800,-1400,1969784891528175200105,238795328320011559066,21157216825531534868,1643119656
25424753,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-5400,23200,3408203206535057256,2999999999999999987,253291074312830161,1646060939
25765085,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,1000,2600,1367415447945421967,99999999999999999,0,1646829932
26079303,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-29800,-1800,0,0,0,1647617335
26266352,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-6400,-200,59042090969789713243,15670126723261462507,3416934388243079348,1648037812
26600641,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-7200,-2000,1379409205785845635250,222102425120914116912,127028993753092104545,1648781350
26909939,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-29800,-1800,0,0,0,1649465195
27161993,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-6600,-4400,598143147271932674904062,161209956381271108,49999896172655081893940,1650015657
27172098,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-9200,1600,195752401416387700080,62455096894291195183,34010732406824026764,1650038795
27266914,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-11800,-1600,513061941535214871533,81073088072220678796,128913394223930334761,1650247172
27328970,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-5800,-4200,51610016117855038092510,96605862015685775792,3152870781820804126517,1650383273
