block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
25867519,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-276320,-230270,111113460743824159630,0,999999999999999,1647098485
25868717,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-163420,-160240,33801315932208816,10455788937693025955,604878070464,1647101272
25869299,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-163420,-159370,22846868064782657,14805637252634826248,47084500,1647103066
25869814,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-177280,-173230,29657770814087144,0,941585626962,1647104304
