block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
25130750,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,69000,69200,986206030595807167963291,286373944518565217335,24998442638151469977275,1645309397
25178369,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,68000,71400,0,0,0,1645414642
26291397,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,68000,71400,449481451580529240008786,2196452747795556603547,135047938086029283939042,1648092773
26291409,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,62200,76200,4835096549731407718660,52678949538740382597,37916349632822693268638,1648092797
26438230,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,61200,75200,21088625382015494605048,267957791018838457360,136186409074780026414579,1648420600
26587866,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-138200,72000,6172485272951856144728,111041356457133514307,136196550698227056431619,1648753712
26589855,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887200,887200,11805478356920208931912,489977320225680412964,284440347507347606868864,1648758006
26589855,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887200,887200,0,0,0,1648758006
26589881,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,61200,73400,12778916401667779309782,204757697576726081682,35392916927666196126902,1648758110
26589881,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,61200,73400,0,0,0,1648758110
26623247,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,59400,62200,29102704424161138457066,0,85228229654311265889477,1648831564
26697477,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-136200,71400,3541782450027092774560,47259253595232583430,85331545105364915038063,1648992831
