block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
24229652,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-161200,184200,2236053415032662602380,26995585685456887030785,184504804922301894207,1643295492
24233825,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-59800,-46000,9620558523380195858435020,83914315853139525945818487,30728545807688829573500,1643304740
24233850,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-53000,65000,16352928249850000734127049,230795139165335494924352641,0,1643304790
24234598,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-65400,-51400,0,0,0,1643306462
24236492,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-57800,-57400,392039486645774980737,139653204273108834966,0,1643310761
24236918,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-58000,-57800,1269236695168705765835,229478699676909550780,0,1643311637
24237001,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-58400,-58000,23349709267901149747859,8570985363882383878201,0,1643311811
24241780,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-60000,-57400,7191265143265810353970,17604482294711801541578,0,1643322059
24242105,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-60400,-59600,23709663469031706341472,19046313250249914272980,0,1643322729
24243184,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-65400,-51400,0,0,0,1643325053
24245519,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887200,887200,0,0,0,1643330040
24245705,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-64400,-58200,0,0,0,1643330424
24245794,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-64400,-58200,292022573895417608177,0,4240800008282688112,1643330606
24246036,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887200,887200,0,0,0,1643331106
24246047,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-78000,-52400,0,0,0,1643331128
24246058,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-78000,-52400,10323344992469977861404,29056543808588385620828,414816034326025832315,1643331150
24246200,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887200,887200,0,0,0,1643331442
24246468,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887200,887200,0,0,0,1643331998
24246523,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-62200,-60000,12275361584601960664768,0,63667950453834597783,1643332108
24246970,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887200,887200,0,0,0,1643333030
24246992,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887200,887200,4965575541606281605344,78591980232446956239340,313733543632214248749,1643333078
