block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
22877730,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,111200,113000,2737467291671894004276792,670512812632674218151,16323637610378101965338296,1640285119
24612017,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,111400,113200,2050943094141196888829472,291229792974633143614,27611762596193499982843390,1644139975
24664898,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,112000,112600,28263304892668416410986,3089563835455526268,0,1644256553
24698457,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,110200,111000,58402601107032979150763,9267679505620406849,0,1644330765
24698471,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,111600,112800,47513724347639905018436,10441034097679444300,0,1644330800
24698491,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,112000,112600,116634073464594846335340,12749691401147878594,0,1644330840
24757670,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107600,112600,0,0,0,1644458011
24758955,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,0,0,0,1644460789
24799084,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107600,112600,0,0,0,1644550012
24800288,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,0,0,0,1644553136
24835101,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,0,0,0,1644630494
24854427,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,0,0,0,1644672895
24856208,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107600,112600,0,0,0,1644676569
24875588,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107600,112600,0,0,0,1644718396
24876245,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,0,0,0,1644719881
24913892,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107600,112600,0,0,0,1644804362
24916193,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,0,0,0,1644809667
24952716,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,0,0,0,1644889454
24999366,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,106400,118400,0,0,0,1644991173
25012702,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107600,112600,0,0,0,1645021358
25041374,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,0,0,0,1645085630
25073454,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,0,0,0,1645167039
25074721,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107600,112600,0,0,0,1645170658
25136324,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,0,0,0,1645321327
25199695,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,0,0,0,1645461348
25213755,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107600,112600,0,0,0,1645494384
25223326,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,0,0,0,1645518367
25224089,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107600,112600,0,0,0,1645520390
25317889,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,0,0,0,1645780817
25318118,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107600,112600,0,0,0,1645781531
