block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
26975550,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0,23040,29240720673432270759,19999999999999999999,0,1649609727
26975697,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,19999013293474022,19999999999999531525,19998026635627,1649610069
