block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
23239434,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-12800,-4800,4819111905215552487950,0,1249730668938337433982,1641079283
23239511,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,5200,9200,2089687097099200473166,0,599999999999999999999,1641079441
23345807,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-7000,-2600,1359003864308895791129,0,235652244657449025214,1641319827
23345870,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-7000,-2600,3253131702560836512144,0,564095370151591601149,1641320083
23345911,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-7000,-2600,6148930808736353138362,0,1066229011835032820489,1641320247
23345948,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-7000,-2600,1494684184330048314942,0,259179309449928675257,1641320341
23352195,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-4800,8400,28963577298778418718,10056191623110307939,6056830617201464229,1641336361
23352205,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-7400,0,690662634642189881135,2943545226167817323,210658363494883210161,1641336381
23352287,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-7400,0,3614703516430602266052,0,1117857514411806378447,1641336549
23352333,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-7400,1000,744114564731738956092,9452895658573018521,257959861151604749300,1641336673
23354023,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-13400,13000,44386045638344973766,19032982783056795772,23966007421075119938,1641341379
23356844,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-7400,6800,905393573856681688535,201044677194796613410,344145764487284964924,1641350052
23356896,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-7200,2200,1206425173192954112887,40969634464371496457,455802933104885308111,1641350160
23356900,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-7200,7000,1504426891065466855996,338114822256052072405,569003849774870169806,1641350168
23356903,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-7200,7000,572609779388824288550,128692098585802563082,216572284652682280580,1641350174
23357923,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-8200,7600,0,0,0,1641352919
23359441,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-8200,7600,0,0,0,1641356929
23363038,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-8200,7600,0,0,0,1641366359
23364207,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-6000,7800,176154269139388752790,51050752570437230798,51688635361357751607,1641369269
23367849,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-8200,7600,0,0,0,1641378618
23377022,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-8200,7600,0,0,0,1641401471
23390431,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-8200,7600,0,0,0,1641440922
23408198,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-800,9000,180345363300554328475,0,109557200521177116584,1641485072
23410035,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-800,9600,214687062823822756842,0,140672465365345165009,1641489565
23410066,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-800,9400,347547889128431877223,0,222140528470768313275,1641489631
23410094,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-800,9600,380292613423258758963,0,249184551629832547957,1641489687
23410202,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-800,10000,288172297080655478535,0,198230465467951393225,1641489927
23410270,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-800,10600,291896960412423593627,0,215447958432056565531,1641490067
23410307,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-800,10600,182435600257764746004,0,134654974020035353447,1641490153
23412506,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-1000,11600,240184662196935997056,906033178558016329,197624631094043928096,1641495313
23412516,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-2200,11800,167740180075710497203,1567230389141263391,147308691014827877189,1641495333
23412533,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-1800,11800,254220091968783055736,2375229676538643376,218654543952394302824,1641495367
23412541,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-800,10800,348618413664638581955,0,263265879177532042420,1641495383
23427603,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-8200,7600,0,0,0,1641528466
23519748,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-5600,9000,382677204869738681238,0,310918562497185872389,1641736143
26805765,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-8200,7600,70335960049602428715,0,56169802104503442630,1649232077
26805886,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-9200,11000,2112238553007571969,0,2327490854916848257,1649232323
27006855,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887200,887200,912791822519927651,84334658568222509,9879555160411813955,1649677462
