block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
24747061,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-46920,-33000,458677421945782879,986446394076383621,18420010502476854,1644435081
24937516,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,725535982983465065884,6090851004526831077628,86425109104220582578,1644855593
24937516,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,0,0,0,1644855593
24941739,0x014e2197f50db9d33bF867A96Dc62aD00B7fE711,-46920,-33000,1039573389524820231923,3269046087998579673151,24930320230760398190,1644864856
25018009,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-58620,-23040,13153995797924031245,60688508185950322395,989388603729334205,1645034279
25370749,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-43620,-42360,0,0,0,1645922096
25370763,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-43620,-42360,279136325833922762227,150895511459276389228,0,1645922160
25397153,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-44280,-41640,0,0,0,1645993644
25397189,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-44280,-41640,136331780661614209368,154270345470226159331,0,1645993720
25631325,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-44700,-43680,0,0,0,1646535595
25631360,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-44700,-43680,160892311609136153053,0,900751786933731260,1646535669
25734545,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-44700,-43200,221700383482101829509,91432430406064643940,686463249729548641,1646762964
25734573,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-44700,-41640,120728045695545832014,128328679028263021150,373816974422836207,1646763020
25734654,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-44640,-41940,82831592921342757926,78007574559984811118,229847528095493351,1646763186
25735293,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-43320,-41640,128074277423413388691,89999999999999999999,0,1646764504
25773762,0x014e2197f50db9d33bF867A96Dc62aD00B7fE711,-46920,-33000,2545162436422835740228,9118000417529712412561,45852438033407036391,1646849438
25989464,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-46080,-42900,122248158174236212814,107951153996318148193,762825585753250926,1647398217
25990615,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-46260,-44100,260308483293937518444,154707356810610162006,1172953840601604251,1647401101
26006808,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-45720,-42600,258495731942358295180,272583787782235543908,1015814384100923294,1647440860
26013972,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-46560,-45120,913784467023709371777,0,6651125804923997647,1647458580
26317433,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,2047047951989062150175,16639824620588508766904,251829896846257120821,1648150977
26317433,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,0,0,0,1648150977
