block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
24482630,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,212630,212650,18647127574250656551299318907,0,772286285145081813236804797451,1643851705
24670275,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,210650,211020,0,0,0,1644268283
24670552,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,210650,211020,29127652649745476585602310,7453184693097573147,9623681383847950402564942444,1644268981
24703517,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,123120,215010,8187995411869849360091281010,50682993478243786677279,292418922194390744338343147557026,1644342291
25022709,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,209930,209950,2460291591275988789645710,67983517948169137,0,1645044355
