block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
24301541,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-230280,-223320,24038461016942009689998766211,0,100000004087965317781325,1643454998
