block_number,sender,to,amount0,amount1,timestamps
16965268,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3bec72A2c6008ecf2734F5B90CfAdAfbeD0eeE27,139104736186966449,81038859462138456390,1626537175
17040234,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x656b71297403E4bfdEA6EB2cA661fd0Ff483e6CC,11325332572642398,10949631418648631669,1626714895
17086284,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9F7E696f19e68A0821cD124b6e2C1f8576dFaD4A,215329261265828309,192174076728984401274,1626819446
17112236,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xA94b40c53432f0576E64873CE1CEAd1aae62Fc90,4958473342146841568,4425269612269810454425,1626878417
17116195,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3c6Cf50343d972Db4373A3e8482C9681eFBdA6F6,998842667352658173,856540785701282398014,1626887615
17128942,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x89A1145FCCAC1a2a9350eC1A4A486E4458D26274,3639872081550758,3351885214442058873,1626917511
17133444,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xa9AC80E43dfD8Bd126042a3c3BAeC48Ff46A80b8,2691119382878213478,2449662354957477164853,1626928968
17177232,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9557254B4fA0b06F3eCF027A17C7Bb5Bbdd87d24,2280579586585747,1725780362770207864,1627037465
17184052,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2e65ecfd229F2071ea40dbe20449BE91fad50894,39515066144546399,29659523539333741317,1627054375
17258718,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x00C67d9D6D3D13b42a87424E145826c467CcCd84,191655086870825020,122011323369848595610,1627226493
17287403,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xf3537d375918cD2a8dB03232270D8AE5E33358d5,1761125158272892,1620143070415777750,1627297936
17292837,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3c6Cf50343d972Db4373A3e8482C9681eFBdA6F6,1938195126509759900,1707621460862280625659,1627311563
17304104,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2939Db1Bfc8D8725976efEbA0a8cd20496779dBd,1187333005116774594,949474872832774218942,1627340395
17304211,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xa02ACDc4888D96b0ac52A5261f212AFE2338C4B6,1894163679161556316,1514706329770971398892,1627340755
17304211,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xCfc75D0250123B4e5e55f831824aD88fa36dD06d,222521475892130934,177496222652036237527,1627340755
17304243,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x90df3CD680179563be90f1124e6FEcA7746c790C,2258246213376821657,1800357307608595970378,1627340819
17304268,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x51C2377c8996db6F09C85c1b138b4286DC397949,44503541711791384,35368649473732281110,1627340873
17304278,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7bfAd1dd12a8010B66DB7aF2606793A3A7938d6B,1040256064588653120,824646779849956927372,1627340893
17304279,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1Af46861c807F574F0B7292dFC891be1de77D3d7,594022324141673734,470901937934024558148,1627340895
17304285,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xA10F46f57BbceCd0F8172421820A21Fda527eb8f,258344044214539338,204798214023561464689,1627340907
17304294,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xe052c6a58e3aB776796F773D1b2b04536C5B3Fbe,445046722061874402,352803851594201734042,1627340925
17304314,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xDABBE70990a344805f89Ac6712dE73F33CD3A7d6,764999143431570736,606501054036559462724,1627340965
17304334,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1Af46861c807F574F0B7292dFC891be1de77D3d7,593956488030091552,470963034755919138522,1627341039
17304338,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x05aEAabd4b221DC741B0213DedC1C2fE3613E2c0,100086164611469269,79360836647868985075,1627341055
17304358,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x81909D1F2097650781C2E04359d9d47c24d5366D,4222706117125396980,3342360930763882903232,1627341135
17304360,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xf4A62699B95E85a0456A4C730e2FBe6f4f760701,12575557819906911611,9953819179922558734500,1627341143
17304367,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xf4A62699B95E85a0456A4C730e2FBe6f4f760701,19506745022152728,15440000000000001302,1627341171
17304379,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3f91d89C2b5FE354190eA8A3A537d45f536F386f,835552214986596908,661357196433448564172,1627341219
17304447,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8DE02b898091a2401f2D89f6cf3C50307c329492,849267882244140366,674124625412864304401,1627341367
17304447,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x838a8c4400C0f49CbD20d3d4806116afEec14897,233026967849051623,184970161590520170514,1627341367
17304501,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x62Fa2968ce2558A3e7dD7e333d2BF94E539816EE,111303650741522067,88643288027287558719,1627341479
17304551,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x477d7Ee756338f0B7f3A8bb6b097A78CCABf70f5,35604864182204159,28293665213015442707,1627341583
17304553,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x92bb51B7210b038375afd53D49AAc316A1504A3E,459453023652910909,364735063962055481996,1627341587
17304581,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xb1b136D81Ff3EB3765f223c36596C05af500347E,1967631812978742590,1559233285777565508042,1627341683
