block_number,sender,to,amount0,amount1,timestamps
16036940,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8b9AE9eFEafB342128E81C640B713B889429B32B,494320261,367999328977006520774,1624409502
16057570,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2B9c84167C03f0867E018fB92aEE47FD5Afa8931,73286162,23198385525021986196,1624456197
16061562,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x728426289216Cb86AC32D70636bf83e05e3EC8ec,594049883,131797742359983367053,1624464989
16077852,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x82A9028c28b80c9c8d31784e13ec78EC4961Dc7d,65228562,23588423828643322154,1624501836
16085620,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xeD2EE0A646B7fd9cD5795ca09ac5A6ffC1761A90,1773616116,634612888060612919282,1624518666
16090368,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6552A83d69e49A418EEEaaE4E1E3E5D8ee0402BE,41986963,14367231266533651007,1624529107
16090586,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4f6EB296cCAC2668640934208538EE8e3d3C846c,974502812,375862313718128034064,1624529555
16090620,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1E05BD599E94bED1a669be64Eb56374ED97bB30c,35975103,14237328478109953981,1624529623
16090948,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2672088D61d1F2E107E645ac91FDcF58DfeeE97E,21769536,17801605803939446100,1624530441
16091431,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x65b4E64E3e6D4a155f8193eC608c1a49e914A7aF,995595441,957650790862480812792,1624531681
16093609,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6FF51bC28c45EF86D44C707CC320C0a9a0432a9F,493110485,392393435023529280505,1624536813
16096953,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x55ec6860CC1B14497880f0076a310cFa8E2F5FF6,1984173884,2712536717202728850486,1624544718
16101341,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xD6172aBC3A6c736c953Fa19b6f0800Eb6f75E311,456563007,918889143688586705603,1624554370
16104877,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xb919C1E902013d4D46a6D9D94c005f90f50c70b9,139093901,524089404984387435936,1624562048
16113706,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xA2aa07a6bb45F8641B36f47711b02016a085d098,202529318,1495871103375930354424,1624581755
16116038,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x02b540e905FB3C52675db4B64e2cB99eD77F961E,500482833,2441269157741941042519,1624586967
16125054,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xe1D37393Fd014475Ee815274cBB7F99b6D4D2f12,247585472,1395345367811447988150,1624606668
