block_number,sender,to,amount0,amount1,timestamps
21877560,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6431755408148633491,578982635870179114,1638054428
22081523,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,808071851630949066,101809053548655865,1638519442
