block_number,sender,to,amount0,amount1,timestamps
16442200,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x61095b87A72008c0cdB2059B777b58Cd155766CC,19999999,773485145322976197,1625311508
16444392,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1Ff4a6AAEEF872eB931fCCb3cb7b7CD0A1C3c116,958629,35634960113793445,1625316238
16450527,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xF1425bb26A4CAaF4558feBc5fcA9cc7F06f69c86,9064891,703566713489275918,1625329773
16451596,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5b22455EfDCED8b2c9Fe711EB009Ea9e6a86d68a,620983158,47183754225081702161,1625332363
16451808,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7E4E171B4dAacAcd2595086D4A843444b19587b1,41460692,3150016155885445410,1625332799
16464559,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x224dFB76b12cc78FB6B4B2eEf9A60dB8a68a2041,414682723,39087875625431022622,1625361489
16465919,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x23383E161815cC2bb3C5236A4B70a48864247373,120314861,9959219361754762364,1625364293
16470847,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xCE487C66A5c57279fB132A9112e83cFB7A7243fb,15461871,2463110106325724528,1625375615
16472451,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xDC56823d6b034B88614749ac195F207505153710,180483802,25082350726764072878,1625379408
16503578,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xc4414Feb9cD077dbc0D490C6655EAA354F8f8653,37296056,16127730710734029202,1625446568
16506848,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4B68E3c17aF2Fd86F94C56263572f12F57e7129A,188982580,85623595583581991131,1625453826
16549977,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x333241628fE88cF1eae1d070e9cBFdBAc6182B1F,1974074,379702818471198176,1625547842
16551675,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x881b1160979147e1292AF4c501862396bE787b4C,50179152,10421117757227748316,1625551598
16552204,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xAba218B589941637A36a0afF2Dc042A730DC5bA3,2721616,586995683679964306,1625552820
16563533,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xbe7DD82FACD47D3598803F44CB980078466aEBA3,330051676,61689223557728885610,1625578011
