block_number,sender,amount0,amount1,timestamps
14301182,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,50759278898862120640,205937961227382020,1620601082
14970308,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4994882010773296123,84937722908146221,1622074837
15537089,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,41335700038632540899,640676296428494575,1623307866
15616056,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,100432690363954773,1521416251626958,1623479246
18783865,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,35710260206259867729,675459151665415885,1630870581
18959430,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,12290481172120690974,227207319088764692,1631291093
20091872,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,550914667787047865,7688909039103466,1633939046
20094922,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,557560829294789287,7781667018297382,1633946425
22531177,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,421272483612567451,8479974032054862,1639525280
22747288,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,28503531134880867,650076610514538,1639999685
23643381,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,106099402620378705487,3638725335854724604,1642015796
