block_number,sender,amount0,amount1,timestamps
14617743,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,20792632332827566134,11817508490864538460,1621285779
14624356,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2310292481425285127,1313194734015998964,1621299951
