block_number,sender,to,amount0,amount1,timestamps
20453277,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9164927719467877266,2166222603555,1634824198
20462661,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2756392679503104346,572120220990,1634846009
20723286,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xcd95Bd6fE9A52B64f2cdeA32e8DBCD29Ccdcb9E5,985394080268134115,240016935656,1635471034
20966922,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4068202808211099558,507653860963,1636019106
21159356,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,637737710871928169462,15567453001527,1636441123
21179378,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6528469541596616879,166180469361,1636483907
21197271,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xbA4A602Bf1b9c92b9C141b422aeE0B759750F9be,49989960483209610567,2491889616620,1636522979
21205544,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1599329976761879,65353226,1636541152
21223159,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1715340288735282489,85717289784,1636580828
21260239,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2296476577348248833,140895641233,1636666464
21273527,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,82949093055722316344,5146389176466,1636699802
21324779,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1746395874508068251,100279769134,1636813350
21336131,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,679214833228029174,39001183902,1636843175
21351868,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2703729306729168523,156829332691,1636877746
21357895,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2791810552864187033,151896085778,1636890475
21480783,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2126049841985609477,136760352270,1637161423
21522905,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2929233656013226002,200479886732,1637254679
21588884,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3142267619273236736,281168985606,1637400463
