block_number,sender,to,amount0,amount1,timestamps
22517447,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x55b606102B8b17E248a63e64787e91706F3D307E,1185481991,67518592216703396428,1639494017
22521974,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xA98C5EafFD2e339F2C67a922b39008938044BAaa,49964312258,2853475610560717298162,1639504767
22529284,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4DA5bb02ba42fCAA5538Aa14fbCd610B1D749065,2376092239,234724481462217100113,1639520746
22531839,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x48A2bC5DC9e3c5c0421E0483bF0648AaEE87daca,33982427260,2447631721739380559667,1639526644
22532068,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x48A2bC5DC9e3c5c0421E0483bF0648AaEE87daca,30125515214,2351377661001261725748,1639527246
22532271,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x81943e185A96caB33580cFcf3E3cF98212574B88,11814582967,833509280805933596424,1639527760
22570881,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2F3e59fDE3656f9f8ff951FB538726D3d6523e4f,10726047364,780580529058363695868,1639613211
22605474,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4DA5bb02ba42fCAA5538Aa14fbCd610B1D749065,19504964977,1563177258877548694843,1639688816
22609731,0x86484112ec86e5C977dd9bAd457E66b61F7b963a,0x86484112ec86e5C977dd9bAd457E66b61F7b963a,1773527500,132995373893880207492,1639697790
22837952,0x6A0743d493a06820D4A3b5E1e4035Ae1549aE9E5,0x6A0743d493a06820D4A3b5E1e4035Ae1549aE9E5,1481664582,148328081419264171636,1640198107
22869614,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x79f0fc9b251F83E658DEFb8EBd7E58CF73Bb40B9,5662556609,541814170458874250410,1640266924
22928925,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xa661A6f1770D64123aefEE456Ea6E6f40F5D6170,26217892453,2432117667654619533973,1640399717
23002854,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x79f0fc9b251F83E658DEFb8EBd7E58CF73Bb40B9,10850087452,1049232049899094340790,1640562260
23020023,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xf130e54BB6CA3871A02fa08f9E256128b6988336,3365068557,313222121309774586931,1640600249
23038081,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5fC72B6E447A92b39A37De0cce482890eB7BAF44,12982298111,1167571920764350582402,1640640578
23144894,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x39279CB78f13F1370b4921F13C6fE257ee773340,40444054166,3207942085405825095979,1640874715
23145543,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xA98C5EafFD2e339F2C67a922b39008938044BAaa,47238377714,3908080879850507011274,1640876057
