block_number,sender,to,amount0,amount1,timestamps
16868081,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xbB2eaf6CCB421a1a58548732532EC33382FEC83f,5292725785465996357275,17532304942530319281555,1626309151
16883421,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1952873017067409101394,4635709992360829203923,1626343879
16888587,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4832376795634753270926,11194466546689590190835,1626355996
16892917,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,22077026092532457234538,46832880910548633488275,1626366716
16906266,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4956171253977014710265,13295758746273972974824,1626399650
16913103,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2153321824994667147221,5582110469119424918776,1626415504
16926343,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x696C09fb232beAe046c9414552372F51Dbc3fF3c,8647474867034350437,22519964540762716616,1626445858
16930009,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3579339957603544116092,9985133824975146499283,1626454826
16931314,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5991588943116421361964,16150086849312889618372,1626458028
16934038,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x33D7764A7cE14f38F7139E1d14E7B62C78E18226,1563748844051505445050,4161894601400898985421,1626464442
16939272,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xf3E5B3A2EeA0024280Af9C94343F4F8ee9D475E9,4163674788134898280797,11209399335072344110877,1626477070
16942068,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xBF23695abCb383Bdb9FfBcc243Cf8337B61E9441,833152050933044673734,2212480010980318753660,1626483863
16942555,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7d3164AECc1f591b1EFcf80da49EbB49b5D11cFD,101160937900773878908,256499968640865660893,1626485125
16942734,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,126108074125948881191,321016901934446811209,1626485623
