block_number,sender,to,amount0,amount1,timestamps
20419498,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4b93a7c8616eb3a4622273785262ED225035AC60,39317607429283001007,163410918811072223367745,1634743205
20423450,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,110350535278409091881,468525800252337024683922,1634752858
20786638,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,26908842910673310496,286394267488636927846728,1635611996
20831739,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1488286948433930275,15802651443083064158012,1635711011
21069083,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10274119009033037929,115442445545955449474090,1636242943
21303307,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,14710032643976857423,202536500043998769309432,1636765397
21661699,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8945543333068893531,163226058780955375890324,1637563844
22017297,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8204919476077041130,189983013442763064049015,1638372357
22298428,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5365862305529599565,164222935514302894386897,1639011621
22337894,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8422909312723113655,235441322953680428326610,1639097860
22772139,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,485188270702318976297,12831496241625321621358935,1640053795
23035708,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,187515390693052257844,8168717523055111064130604,1640635414
23041499,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6670874043049833629,301433956723063595410282,1640648011
23107054,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,497961217694497620,22468487677501165900013,1640789956
26109164,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7192630139826311241,320043721927391993388649,1647688283
26126837,0x5629CE74DdCAD7Cc72b3Ea30444dA7172AD851D9,0x0319000133d3AdA02600f0875d2cf03D442C3367,14334762447755997427,637821926772293433521705,1647730876
