block_number,sender,to,amount0,amount1,timestamps
17199058,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xFc64410a03b205b995a9101f99a55026D8F1f1da,417066405,1958781869632424770,1627087739
17200481,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xbA9C1756eF4213A3C2Aca0f6ea74c6eC7e8108f7,288052175,1336481470269698920,1627090681
17203186,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xCD5d4B6cD3004394D37AAa05FC64aF808d5eE581,231123900,2619161438952992575,1627096387
17206607,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x53899E437BDe0Ad0CAA31dFd62Cfb69ac4920199,8004450,153807099147810525,1627103957
17206920,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xe8c948a317c22607d758964B6aF6761D2C96602D,5624383,112925942821451248,1627104731
17209314,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xe8c948a317c22607d758964B6aF6761D2C96602D,3339019,77065889644468317,1627110051
17210796,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x60c2EA83CDAbdAabb7E8EF5d368f5CeCCA932de6,9171429,290208314787746139,1627113491
17212300,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xe8c948a317c22607d758964B6aF6761D2C96602D,450626,16831354100797760,1627116979
17216598,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8B8bB9Aa92D6f2bc734E2a76867A5252e79b3f7d,4820991,207795962771644088,1627127315
17217428,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xbA9C1756eF4213A3C2Aca0f6ea74c6eC7e8108f7,45481390,2127759848088109463,1627129155
17220007,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xe8c948a317c22607d758964B6aF6761D2C96602D,5090056,658335497142177071,1627134987
17222630,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xAA01a93de99f8b6db35f3CB4400031aCcCFB1E59,9701148,1400900097819049637,1627140915
17302926,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xbA9C1756eF4213A3C2Aca0f6ea74c6eC7e8108f7,8974516,10872063517501520671,1627336811
