block_number,sender,to,amount0,amount1,timestamps
21644651,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9a640D5B56589a5C005eC58b08cf6a14e4120eeE,524604587314234703,840182068897472483444,1637526854
22162883,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2B588Bf2EC6bab009Ae45b63fDee753439377edf,1006379243602067056,1878747114789270595685,1638704038
22313180,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xc7CB38f8Aac8AeA4c0e1e8A46eb0D0f7aF6fB229,35391908718846567,69092978729363419643,1639044232
22477417,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,1104314799351646,2288553876952176800,1639402201
22630011,0x86484112ec86e5C977dd9bAd457E66b61F7b963a,0x86484112ec86e5C977dd9bAd457E66b61F7b963a,143405324152409,269708109288029691,1639741382
22640740,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3E1A58DC3F285B71e890e853a899C05d13B9C9fE,343051604816777051,641706706638396636823,1639766023
22743855,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,1120047684755597,2257695901032297662,1639992466
22838042,0x6A0743d493a06820D4A3b5E1e4035Ae1549aE9E5,0x6A0743d493a06820D4A3b5E1e4035Ae1549aE9E5,8337507744537700,16414988836927141475,1640198291
22876249,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xb025fc86AC6DbC9c1cDF75EB83d3E438BeF5396f,367236765389373145,722328514977311198175,1640281724
22898299,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x81511E3c6c804F4121E00c9dc3874A11BaB1D4D9,768777601451448274,1503307172158683899778,1640331845
22900760,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xc51Ee7eB6435B781606E6B4ac45d130CD09180fF,37074721074031901,72496883870547319529,1640337633
22943265,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x180D1994A0d0Ce7C3F1490cf901133C2623f57cC,612029980348785797,1125635297998466503099,1640430857
22961758,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x180D1994A0d0Ce7C3F1490cf901133C2623f57cC,222131230729947650,401985026468221531870,1640472045
23004403,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,7972225341845984,14517674154032881945,1640565944
23403758,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd9aC9A6344097A4AE4f971Cf29F9201AA562f001,378082938658446548,722370574734713584235,1641474476
23442126,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xFC06ddaa7610C1A0dAacF88e19F827951e4B74E4,197442407567292562,382018346450920457838,1641561912
23607226,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x29104975057C20062596FB755047c1C9fb59daaE,117316693937377564,197455044111980047569,1641934030
23639102,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x180D1994A0d0Ce7C3F1490cf901133C2623f57cC,306590257250795245,512784989442756253237,1642006301
23720422,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x26c187a38236B852c2E8CFe13b4dD2c601b14e43,47769793649179520,80665479062675566809,1642189697
23813558,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xaceC6ff603bcedB4E7a81650e94e14656fc6c3c3,72857549403008544,113650636801788778520,1642393955
24001924,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7AAC4Ea1104458CEd58e48db4fAafeCB5c0497E2,1086147234294395284,1666036146510310157652,1642803784
24079265,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xC2A8bAf9A16a94b2a923faeb1e8EbFc2B47fb0FB,96660821215238442,146155190105989542132,1642971781
24098415,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2B588Bf2EC6bab009Ae45b63fDee753439377edf,1365945558390266542,2090047692386031525545,1643012810
24166537,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1146701FFB0cE0456D7c894C479e42dcF1ad7bd4,451269947599537414,652508557128162182167,1643158414
