block_number,sender,to,amount0,amount1,timestamps
21699097,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6E3845550744514a8D415B3B982cC87cd594d8d7,8403345731547096509,147959721319323659195,1637651537
21703410,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3EA1c500B9548e6bF53389544184aaE7dbca5d66,1408762308101395568,24806908409802540241,1637661450
21732693,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8DbE4031AFFdD52D9e8BA43248063157A2d44a50,4339239436821259254,78255147264746480782,1637728526
21742357,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xE2aA5905E9ef013b0af92214068f201390BA0974,9704584552206932889,175166236920741503805,1637750074
21756936,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5b1b15463BFE0794694d058F58cF5f1b1E5170fD,54106871441117356740,994527397224200114928,1637782809
21757931,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6245F71d3416b290283f0435bA9622b319A5e6a3,36802413807571445200,676457681635568414634,1637785022
21759542,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x747276019e3340104C96397bF6537aD01F93D7df,621971526263615201,11423726350575102562,1637788472
21759924,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x998605C4Aa2767910D288b6eB08Cc458dDF7B6af,916638246504670698,16835858312430487189,1637789260
21766611,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xe945Ed0530Da54C1aF15C6b034Be9Ef3E6BBE7b1,2326019453317460144,43520631409078563779,1637803843
21766709,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6E78f080cf10f36Cc173AD473726E113c441B2e6,1192806400908918007,22317821823161508884,1637804131
21767005,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4b11819cb5f207CCce6E1B1A09f32863aAFd87cD,40311166898733778959,755417085925019506350,1637804743
21767306,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4b00cC3705c5798f88Cc8451b39aAc9D3f20a823,9266784405500003395,173136390148893096684,1637805493
21770662,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xa5747B61389E649371358Efde52ba0d89355c45d,2497997685635807807,46590580638667739511,1637813524
21771898,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1aCe96d9c8a2863AAbe419B650e99eeC5248CfE3,219598978753774536641,4099884212613213653003,1637816635
21771942,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9317BDC70653E306a3Ad509c90CA67951221e645,44905949201211876495,838388198466496729494,1637816727
21771956,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x440cbE07C73EB1a350FFe8E53B39207a9db6315a,229647227389223361,4287483700455462108,1637816755
21772858,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xD20a8EB1a5Fb74Ba211668eEde87A71198D57215,21616809031770002380,403256065496892061249,1637818871
