block_number,sender,to,amount0,amount1,timestamps
17206143,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xDAaA0e80AB03e4d2Ed3d81a6EF6579b951CE0D72,8531200,4721925437364719360,1627102997
17208374,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xDAaA0e80AB03e4d2Ed3d81a6EF6579b951CE0D72,48234920,26650792993947598145,1627107855
17307367,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xDAaA0e80AB03e4d2Ed3d81a6EF6579b951CE0D72,27540728,22892236220989151784,1627349708
17403267,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xB599A3f7c47A9Fd64fd17190F9B8E4215B7e1FE4,25186731,24857348022853911765,1627591441
17405411,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2114815F593D3c50Ee435cf41dAA8f7E2Aa5B945,79091281,79411999389855447124,1627596376
17409302,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6fdB4fFc9EA5805fD9bA6839bB065D80CDF9042F,26325013,21496249550985108563,1627605704
17414749,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xDAaA0e80AB03e4d2Ed3d81a6EF6579b951CE0D72,76947204,63490260632384896007,1627620193
17426923,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xbac7eb249d1D92f379aB740D52dc240A31D0f285,48750949,43581181888631855428,1627654253
17462726,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xDAaA0e80AB03e4d2Ed3d81a6EF6579b951CE0D72,2554023,2542774988241440204,1627743037
17471132,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5E2797db5DfCa21788E4eCB191692CC338c17ac4,1228675012,1180710003170101794029,1627763093
17476125,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xBb86c18cd407782bB93bCAC60E89cd7bCc2394d0,112835674,109691321598332052640,1627774338
17482371,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xDAaA0e80AB03e4d2Ed3d81a6EF6579b951CE0D72,100566495,97236546227993553366,1627789033
17510431,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xF09f3DC5a72786faAfa6a41C576ECf93628736CD,104250498,96399710935456553552,1627851459
17517201,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xDAaA0e80AB03e4d2Ed3d81a6EF6579b951CE0D72,129123246,128525689915700796944,1627866787
17540647,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7594FB8E3168Db7Da6842c85D886923FCF4b70c5,134495296,145042681168487262905,1627923046
17560683,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xA7DddC815c2096613eC29514f93e7407Cb7f9174,1027000,952019221509881381,1627967382
17593547,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd9778868e0AbCaaDdaC3Dc1EbfC9D7616414238D,105983951,95095880423415656544,1628039363
17610896,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5E2797db5DfCa21788E4eCB191692CC338c17ac4,521041702,495814723356988136172,1628077767
17611195,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xbac7eb249d1D92f379aB740D52dc240A31D0f285,14214036,13525844064811238160,1628078509
17619973,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5E2797db5DfCa21788E4eCB191692CC338c17ac4,208685800,202439694259678648527,1628098542
17620876,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x57A68cf8e5923c2451237E0933c02213A838D190,5900295,5725595758063075808,1628100836
17623142,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x406144636987743634cd3AB9C9f37270A1a8Dd5C,1113862235,1105454026965159584803,1628106763
17624194,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5E2797db5DfCa21788E4eCB191692CC338c17ac4,1352421375,1501770469483417442000,1628109191
17658291,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8d99540373fB62295f75FB62EDA7Cf513fC70b78,1007465,1003776508003117016,1628195967
17665477,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xD6288Ea8531E869B9C15dA603a259e04804C1B14,18212822,20108169992419122394,1628217520
17783810,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5E2797db5DfCa21788E4eCB191692CC338c17ac4,1622795143,2210071810247250498584,1628490206
17804984,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8d99540373fB62295f75FB62EDA7Cf513fC70b78,6349238,7416465800188672115,1628540661
17977326,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x65aAeA3BA3F665869C5Fc9C754a55C011604D1F9,74297439,84039145088304622365,1628951798
18268884,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x97Ddc7d5737A11AF922898312Cc15bf7dA3b4dF9,13991677,28749402494556511989,1629636136
18700376,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd9778868e0AbCaaDdaC3Dc1EbfC9D7616414238D,99989018,415426438146140118810,1630670039
18718696,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd9778868e0AbCaaDdaC3Dc1EbfC9D7616414238D,151106396,716336716303230800130,1630713892
25906551,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xb6b65216AC506D56598F4b7caAbDf27490A2139a,187252452,20700799560286538554287,1647198879
