block_number,sender,to,amount0,amount1,timestamps
18893747,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9DB980EfAF3EeB12Ff742d0Ed608d340dda603DA,3977304544527653472,10564597,1631133144
18897409,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xDa12033666205400F89E9b8458645099fdE184Ee,17003470191991672234,45885249,1631141965
18908638,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3BE5f0EFf284a464C79C2dcE99b36C7e3590A17a,262861793342950188442,874470307,1631167467
18911719,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xAbD4c34Cc6BB50f49B633Ed82eA9a3bb44CBBCEC,4961145425899598556,15374087,1631174092
18912960,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x873AaEdc9dDdeE8e4819d55453e6A772a62B753B,5038035275891256990,15986016,1631176910
18913653,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0F0af63a3E82bA0428b1Ffd475455E6464695FD7,2771683445568700541,9278760,1631178577
18918912,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xBcd6A8da6D9F04622F923c5cb807Ca2b49CeFBe3,172268775809682939861,632749083,1631191103
18920214,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x859c865D9cdbE1b58c71b1927f30b4DA00dea5fD,13675839069278995965,50294473,1631194179
18920319,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x75AFb9ACA7Bd9Cdf8086A82fBfa63e88C625fFa5,379284027868792657449,1310252480,1631194393
18920377,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x32Cee15D7b77f25b2D51699297da94de828AE537,13943024369684473862,47435221,1631194513
18920512,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xa06eb693E535683Ed844F1c6EaD9Ad1f746F9b68,27229716420243183814,89921384,1631195051
18920525,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xBa71C14c167Db61f100F4a27c4095159CAc33f5A,160377380522266225420,529515230,1631195077
18920584,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x602a118776B5a54163897c606D7c32b4e8660fAd,65662208972413239232,213746453,1631195199
18920900,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7Ce23A9e0fC146eEF33578c246673bcdeBAa79ed,178302866463973976401,520753153,1631196080
18920981,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2f15a583594Ff8DD03d9469170A16BEe257920B5,2123711603842697681,5978289,1631196247
18921158,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xeD23B2055c28580925e919e914c2471B922a838B,17330585139468288899,45964738,1631196613
18921184,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9DB980EfAF3EeB12Ff742d0Ed608d340dda603DA,7900687869612265293,20672275,1631196665
18921227,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3911d0932C30b3929E7329961aF0755Aeb7e2798,46811195063501540802,119470185,1631196779
