block_number,sender,to,amount0,amount1,timestamps
15843362,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,70026005213739829314,5766826855449461271,1623979441
15848054,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8324786956485245476,882457420898109675,1623990172
15856145,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5A1DA60656683C0170B9917feb88e9894e3151e3,4999999999999999989,519393243815158855,1624007886
15856811,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2959488905405053056,327965180577570783,1624009258
15862433,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1781363863741832028,189890818484616293,1624021366
15862823,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,103877810998273682765,10050418664708849672,1624022170
15863156,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,184460315540392804437,15730627931529690418,1624022856
15864115,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2628192747559100503,230672199995466927,1624024969
15866095,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,54251703176830684364,3994586036320646877,1624029182
15866960,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,778662509009498895186,59221966858715160788,1624031130
15868277,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1185655741842315259,83374381463301153,1624034322
15870109,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,37440702359053882877,2457977120708165555,1624038546
15870213,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6382340783006047328,458635802808213013,1624038958
15870776,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10254426072116778786,692806318300730792,1624040344
15871130,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,180093395279803802929,14126734571068414595,1624041158
15871287,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,103019575529455597697,8468814833987707148,1624041554
15873641,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xFfb69E6abF30a6aB899A8371626Aa9D06be8Da8c,21652956884739286802,1506239523718852914,1624046923
15873920,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,171831042879016636107,12350316210943114567,1624047629
15878750,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,22773178494975501652,1115124196628405966,1624059038
15880336,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x778cF44Ca697121C94419Ec941d49Bc2C85bA92E,3703949367137310068,189368975301199175,1624062695
15883534,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5776923840933781255,333436975540094894,1624069938
15883909,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,85425732363925380181,5165041578578460133,1624070712
15884175,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,22207316036110822171,1507106577001612821,1624071516
15884208,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,21397376181097422028,1463491058130665390,1624071582
15885646,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3760999690410468189,213824028224988048,1624074806
15889623,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,23959275745220343723,1445291809211643017,1624083776
15889689,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,729114549103635121,44401132079456606,1624083912
15891359,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,169268997959839016063,10690497414943421222,1624087612
15891432,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,573177279868026903,37911364281433683,1624087762
15891510,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7598082310563865962,502860494727355761,1624087922
15891789,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6993136879938686293,470868566019628677,1624088756
15892004,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,39451317935461221353,2649330991064676011,1624089198
15893228,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,180538828476939307674,12861087883426901979,1624092234
15893585,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8465391109969473346,572886988865418509,1624092972
15895605,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,48237322037155962069,3121951775090160080,1624097906
15896043,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,82726362585137967268,5241830208150530831,1624098856
15896343,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,194497707443675868385,12722141913639459878,1624099572
15896478,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,856464803299066377,57579361037383305,1624100010
15898387,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,28686847396181252902,2379588720822989776,1624104463
15898432,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1952C895B76Eb629704B2264161fbE8370ea5Ce7,33754975453841149126,2799992545444702376,1624104557
15898482,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4035548194523664819,335394846939064929,1624104657
15900510,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,50275061337410830868,4095434047358178077,1624109225
15902918,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5947687186875979840,450783985115745688,1624114451
15905361,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9072985511788386641,610911990394492460,1624119767
15905692,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,24038605940573608537,1569220328876810581,1624120577
15905899,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10127449181074419340,646681802339248210,1624121003
15906550,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10007563526515203760,654515570552440453,1624122345
15907903,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3060640962078596144,193544347800146687,1624125338
15910218,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1809255768317190956,110268379986431377,1624130390
15910550,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,154096553084484080919,9990814753971546528,1624131074
15910626,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,290334854566130134419,19064024281843379603,1624131230
15910858,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,81125975867535214492,5556951228489761394,1624131711
15911322,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,14395203860430871224,1065422250510568993,1624132846
15912305,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,24932813326774491739,1728656880097352991,1624134872
15912343,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,19570972884614163717,1339980337692325837,1624134952
15913800,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,266300365174900856630,18498185173311551769,1624138221
15914628,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,198268525095496614907,14218391597530384006,1624140057
15914766,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,240285563720063005698,17429259347884285535,1624140341
15915294,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,94815740196416673835,6992562911219061529,1624141429
15915804,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xFfb69E6abF30a6aB899A8371626Aa9D06be8Da8c,2765040740288946993,205053572389803149,1624142609
15919299,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3340942403293453075,230802028530578488,1624150203
15920506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,142652825425665334182,10181985491753218100,1624153053
15920733,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,38580627187142529886,2895643377447940082,1624153543
15920877,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,32407833058030173050,2453640184964019804,1624153839
15921274,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xC82BFe5A4d4f7DF23F9C0B084755Ad7B52044fcE,59035245349388303440,4553552020472154616,1624154657
15921401,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,572925626378063458440,46381030316946647845,1624154919
15921544,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,130875667908242651327,11151508869766416838,1624155217
15921817,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,508592114235560460170,45109325986813433245,1624155779
15921899,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,496520366835356040078,44956563891665873186,1624155947
15921981,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,70300505366945645178,6686711087355458069,1624156115
15922053,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1052676843260926864843,102395219612154803167,1624156395
15922060,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1052676843260926864844,102395219612154803167,1624156409
15922119,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,17797982678802057479,2037334998213350791,1624156531
15922120,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,32656556728371816455,3738195903690458433,1624156533
15922124,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,967299318462531497070,110726748689266694280,1624156541
15922146,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,35066055279212835895,4139141404041524651,1624156585
