block_number,sender,to,amount0,amount1,timestamps
16762838,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,140543647618184007196,4461811965204600034,1626055538
16785353,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,97995245479946615918,4110367788861952969,1626107296
16822246,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,60282600171366363519,2371435272461052840,1626193973
16825532,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2063804127041730597,100931836014833508,1626202718
16827422,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2127026460118238914,104537179015929491,1626207321
16829492,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,325931435008205010085,12727654933964407332,1626212479
16835233,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,22951600029936972622,1053164302413502978,1626226907
16850448,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,15016098875048258366,1550890869402813968,1626265752
16854609,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,149820434470989806670,17235792969060788729,1626276013
16854634,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,149820434470989806673,17235792969060788730,1626276063
16855623,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3497770158061429170,658303773014996407,1626278363
16884806,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7600611905404015412,2815254633004603210,1626346996
16906761,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd6e215dC59D1730c5c99feB30A822386250B2406,17825214834093067421,10629237241284166676,1626401016
16936178,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9566327121243891023,9207288512211253872,1626469758
16963548,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,14449337107601703410,18706005213856294042,1626533226
16963812,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,13912765320893311989,18846778310355845002,1626533844
17138742,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2f5ED4D6457E0Be2a0cD339eE2E58ea29C8B992A,230990031202452623,649177568228162260,1626943172
17223743,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xEdF2043b6414875572BCb7554773f4e149e298B0,277253803836476454,1040849706515057608,1627143724
17358056,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xFb2cAa5F9660636DBc33BD5CC0B44F91D0962619,5463514615262557225,43887442184431217992,1627470806
18679550,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3902356647356198989,165941697395127713763,1630623226
22629720,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xf33bf57fF954E67B9D9dA3D728f833477D33DE61,1109087384193011799,188386220798751694543,1639740784
23902277,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1103874426278047162,211119290748700700594,1642586149
25838888,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1704342346946915888,383143313508019898987,1647029084
