block_number,sender,to,amount0,amount1,timestamps
18951477,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x511E06Cd6592a2aDA08EF59bf1Cb0aD510A03AEd,79755531737802970684,11717977298141026,1631272314
18973435,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x859c865D9cdbE1b58c71b1927f30b4DA00dea5fD,82880623185298858473,12303726476015850,1631323143
19002739,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xb6f5B3624D51fbA03A801d9AD3586e8a7BBB7575,102273169642572488825,14959860687429472,1631393365
19036649,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4Cb6F0EF077841d8Cf35553c0362da8813710F41,5550394223674686058,804448192228576,1631479098
19044174,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x45BF352cAF67B14D18a550863261D7FB59af9C4a,620683891768034087350,90007019655280022,1631497391
19050828,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x08C07A9F134931a2F826f631329F71D392466879,824392323735911572222,117770694333267723,1631512720
19073541,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9c53b9Cf25495864bc2289726803eBFc051f37dd,554843512371321070428,78470304974011252,1631567571
19073803,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xe3C91b656D25DeA0479685854ebC41aaE213ad45,459412341042542432742,64973683041474717,1631568239
19088419,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x272E2E44bc0e8b9eeF31d4d065d37A9FC22a75C2,17745215273529074571,2509625492902659,1631601605
19091767,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x416dBcFFE5a881d929d84244504a0EFdA64eE221,2265913807616879355726,320528704395456900,1631609214
19094695,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x10ca1ff33Ed816eea47dD94288E4788faE4F63C3,17126606438110204552,2412642596120793,1631615994
19100464,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x46e16981334A53A629e8D2717Ec43e7874742408,725813223988237382903,103295849595180897,1631628831
19101975,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xb6A9762b63E18aB517d36072D74a5d046d023D63,1086359070996850885161,151383078855690529,1631632206
19104182,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xC36A3f94486c0Ea0BeadC5e5d0a0177c49F3d630,799518195288446421907,111213808292137096,1631637036
