block_number,sender,to,amount0,amount1,timestamps
21672101,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xD88Ac941A8d777363066D37943e4eABD27189a81,116170771348031116,45476152950667480355672,1637587201
21672230,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xD88Ac941A8d777363066D37943e4eABD27189a81,120283323759613847,43930169374154196988876,1637587595
21808293,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x636ef49003157fbD5c07209e41001a953C8e2600,2120970457033306,250637575382264003976,1637898798
22019551,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xF4d5BE4d11F927F3E58c8b46d4e438173d5fA2ea,1726509186498400575,237962382104400187424890,1638377583
22036486,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x512903CF5468616B32532D9e26991446C01A335F,153218376105461497,28358868168857723407833,1638418358
22110801,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x354B362Fa36c96B8df747285c573134B2677C690,36539998157025104,6470701822206558768554,1638587717
23304550,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xc092adA2817561e57DeA25336939AF9e693383F3,3440113142512386,1722131888564209082359,1641223277
24845214,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,332450477884149328,778679934708918516780863,1644652771
26017345,0xf1c9881Be22EBF108B8927c4d197d126346b5036,0xf1c9881Be22EBF108B8927c4d197d126346b5036,153317885884493958,492217413179382626524275,1647466694
26775184,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xF4d5BE4d11F927F3E58c8b46d4e438173d5fA2ea,25048015568598032363,173820669498813307954534448,1649166339
26825369,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,3085884794367071,21210206024949379821590,1649274939
