block_number,sender,to,amount0,amount1,timestamps
22606260,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xC9b378a35C6C2e9971F74b0A75662Aa664B3F391,953731735621206972,6476076077224267033153,1639690436
22606324,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0d388658633418e8E51A7CF67c7059F863F053d9,2048108039529746809,13907163810303596150674,1639690568
22606617,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xF497427C896263342996C181d4aF8f4E60899ac3,534334862294743,3608623821181676867,1639691174
22606871,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3E97652306A58Cb8731dcFeD4833958D2F99b4E0,20069277997839705,135524696677582899176,1639691746
22611253,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6725A4E0A4E39D134dA1a4b7bfD08570180D360e,945619825883532,6317620177323756684,1639701061
22615810,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xF497427C896263342996C181d4aF8f4E60899ac3,344583546860030,2264116199238446541,1639710606
22618986,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6D6803fBA7ca68914800885604B26aF2233158ac,1296800907949220,8264337016429278800,1639717222
22636402,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0Ab9e77400392De635134761308f67a77f010A10,13427275839533715,79344421089447687906,1639755597
22644708,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xef4FD55584434903aa6FC9baa61eAcDDe5355DA0,14369479612939580,90391089318297948184,1639775159
22645560,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8CD509e416D0e6f5fde5b22C660746c36a69AcE3,168949665202765301,1042125495421043853468,1639777045
22647103,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xb53cFBB40B21E84EA40FE4B29B805fe37C0e4ca9,45821530129602143,320699121738310350092,1639780613
22648173,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xbD9c42Fb5f85Bfc21E7dD520cd52b9Fa6D26fba8,8179824763256102,59361281397930011667,1639782828
22651631,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2C4Ea364704c24156A76e207a949943B05cBA88E,7061578921465003,52468952539722733373,1639790605
22652823,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1f1b426BA95dD4BD1ad533BD2d7f4874DbB25DBA,48739485509070086,362762260878784775762,1639793194
22653442,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8a0dC6BA2E072355E0e29D94a27679Cd1219ae30,20205490733105895,152138465269743519850,1639794476
22679000,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x97B05Bf5a601AE79618463Ffb5435495C810c851,3661740776938902,28891606288033682860,1639851539
22686927,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x30a39FCd4D538b3434ea0D2877292cc0f45A79cf,69139700566540959,536675342768309009158,1639869204
22722433,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2b39694f5014A06773d8BC491715c2FE81d11668,1142568659553933,8135113496839809815,1639944805
22794355,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xC9b378a35C6C2e9971F74b0A75662Aa664B3F391,948024125345398988,6225527226631914025182,1640102173
22797422,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xcf86087dEAEcfe044aC7Fd26c553771eb8e915ca,99692592972816149,624977335788582553646,1640108499
22819952,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xEc8c50223E785C3Ff21fd9F9ABafAcfB1e2215FC,378618571769166357,2342677654856260195200,1640158236
22822686,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8E5C97c736d5a11c736E6Cdfdf334717110615d8,1163633886056887406,7199908579658915415438,1640164265
22834080,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x70693e237c4E16cA6A00E487524D0311632573FF,1696018569195013,10487849458047143517,1640189858
22842988,0x6A0743d493a06820D4A3b5E1e4035Ae1549aE9E5,0x6A0743d493a06820D4A3b5E1e4035Ae1549aE9E5,4607192494008255,30335977801039018434,1640208840
22861775,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xc2b54cc8078eBb6FD80974F1Fdd0Bc3799451031,168137126550145376,1159365000253235482015,1640249373
