block_number,sender,to,amount0,amount1,timestamps
16264645,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3F9B808704453CFe0cE1aDC9b7a08f8fE2256157,122011153,148097489811270981222,1624920022
16271934,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3Eccd20212E585217D43975563B38554526623F5,8531668,14387967349452795194,1624936379
16272556,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xDd7477fc7525f38d791B2AFC3eED3a884c1daAFb,56566449,92076245120542383853,1624937791
16276517,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8f1fc3766884d4A890aCB2CF4bd7A9Af7B2a6932,16920324,34185889730129057540,1624946855
16285336,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xD56735E5CB1A4A123EBB57a4a0E90C4AE2a91DD9,98844737,142330410978932891325,1624966289
16297384,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xb30ec70639a499af4B4040e2bE7385D44009af7f,373476398,522655562425603157051,1624992991
16297431,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xC196870C8E2d90eAA251D907340Cb704fbd235a6,73027484,105500999281511943002,1624993089
16298301,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd22B5b636052cC17bb0Ce4624CAc3cB669E85a50,17924428078,28160186401339886758100,1624994912
16299697,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xdce05D40E94aDedB38aBe6E294b816046866C509,8650460,12324313455446548768,1624998232
16299704,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xC982118a5A77f6F1bd76300B772a735C0dec004B,107967342,153821102320911947404,1624998246
16302430,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x066f398Bd225751dCAbA799ADc8E80cF89103bF5,146784672,166072155864145825211,1625004072
16303350,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x578e59D489e1194b144B4f431E8F8720A015a393,7258013,10369450007095338312,1625005968
16304863,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x00F682Ed3e3A82AFDB634E7348F658679281645a,689582,928775077993332410,1625009148
16305374,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x68DA38c606EC240a1A062a013d98C150936Aa3Ac,10253086,13718399894356956593,1625010282
16305427,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x05c97fe71dde585735F1EB054eC97a17BCDF4E87,49584951,67915060833071607655,1625010392
16307903,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xA51B0d114792e0120a32DB0Bd9a9837DD389E6Cd,2334139,3886242334065621689,1625015708
16308075,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x913856a5f47E914500BeD45b670378F16D24D050,25202526,41961124011688401241,1625016064
16308225,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2879095C0da6C1aB52898fce393311720D6d6861,15442329,26468423761293614460,1625016425
16308803,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x43B84E121818766F9c6a5043CBb36Bc99C99c6B7,165863732,350311398450739270736,1625017617
16308980,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x56207F81aD32cCDfB80d7b96A42bF9D3D7df9881,353069731,1043018578332675809434,1625018085
16309540,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5b22455EfDCED8b2c9Fe711EB009Ea9e6a86d68a,131087993,383315000297950743296,1625019306
16309594,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x56207F81aD32cCDfB80d7b96A42bF9D3D7df9881,377914724,1192571524555272837098,1625019418
16309737,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xbA923841DAC45b057982a138Bc7D7A8f3D51c528,28527248,93694167104264682263,1625019712
16309942,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x28a416E90A763B2261DC80E02a21cb7f9770B053,97666844,583393798599298338991,1625020262
16310212,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x97B233A63d176FFF545380112C5C25A62C566B29,48194210,454853186517930386940,1625020832
16310263,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5a2cb90e5732f824dD3cc682837d015d3875A0D0,196916,1950788196478864121,1625021036
16311255,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4DF765e79bB86ff3E5f2E316abE3bcb835DaF166,14072074,240926706923526227536,1625023228
16312486,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xD56735E5CB1A4A123EBB57a4a0E90C4AE2a91DD9,37136942,715118653573704506603,1625025894
16312558,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4f0D72a1978E4039129521b15958A75683Dff4Aa,1476807,28437786722877727206,1625026042
16314071,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3A98b3dEAe4a33FeAE655Cab2f5CA36cd170EcDC,14902236,264705241903497181980,1625029564
16314690,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x877305ef745De4f47Cbc7CaDEfAfE223dD12Fba7,6015133,91250117817302962149,1625030970
16315029,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x56207F81aD32cCDfB80d7b96A42bF9D3D7df9881,115101791,1782760820677971593542,1625031712
16315756,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0c162cEc6EfB230ECfa9Eb7E0DB7FfE3885175f9,81460,2083068561543094979,1625033422
16317114,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4feD1B00C25461D512C84ffD6E56A39cC6EcD589,153716008,4096939579901405778650,1625036485
16317484,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xCC7e2032a2b79790fB40866052c01CAb39F9D53f,23412567,619497616324972478559,1625037339
16318699,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x56207F81aD32cCDfB80d7b96A42bF9D3D7df9881,20514862,566357026171154813862,1625040011
16318707,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6E966841823bc9083760e674EB863205255074a1,23977493,661950399832665703029,1625040027
16319452,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xAbD4c34Cc6BB50f49B633Ed82eA9a3bb44CBBCEC,1210586,40154183808932566635,1625041752
16321364,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x01976490251Dec6970A5FC27DCE44d79eF2645F2,184303,6588166490398734397,1625046106
16321499,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x01976490251Dec6970A5FC27DCE44d79eF2645F2,108301625,3871389319227857367901,1625046393
16324136,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x13F622Cb1Df42e80d1C5c69980B9c0C006C2B8C9,699178,53787163090971047340,1625052511
16332748,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8eB4A8628BDbefc6e3a60f7A9c6C8bB4fD8Fee14,4010423,623202078764953950363,1625072183
16334416,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x833BaC36C261Ea0778A13e9Aa11C3B4154B9B3b6,6244929,1192261902857355759504,1625075883
16371160,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8F748A7a01EB0f3FB07e09E477D7c27177567a2f,2003829,594489686900797808212,1625157589
16419406,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x14Ec2Ed367e109CfcCFa60E9D44a0271E593E2fD,2329765,1673134541411360594200,1625262267
16447922,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xc86B75Aac0573Ece90979bD0EdAa4C8999B6b5d6,10180447,14840698823526686146131,1625323904
16474899,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xC982118a5A77f6F1bd76300B772a735C0dec004B,753719,2868066657351791064853,1625384968
16492341,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xc1890bF70dCFc1dA678370863Bc6b8eDb4331833,1051041,6228420323799094432716,1625422111
16527400,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4Fe60C0589f789434ae8aAF18dc81Ab67d15C9C8,432175,3177412218301371681062,1625497521
16708827,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x094522f5a7c2099e5A44bfAC5d0DAb738aa3914B,15048,157119910679438918607,1625924212
16841767,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5D02A0027B031Cde649b2C124Df1b3EA8A33D73e,352490,7126870510218124535846,1626243878
17876558,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0941c66eB7926Cd4800Cf8D30e1251A3974778E5,199988,27698910489939236079538,1628708272
