block_number,sender,amount0,amount1,timestamps
12404272,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1112471488827789917056,712297,1616585490
14210592,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,45768205101615879,60,1620409686
14223006,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10782624960201642956250,14008537,1620436518
14420529,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,32566713688196354178,71280,1620862273
14888660,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,188769310626518593373,803633,1621893157
14907121,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,303231083563340558178,1279717,1621935363
14926144,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,275999829486341343643,1168874,1621976563
14929053,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2112344260875216565799,9546567,1621983027
14939987,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,44167401054478932081,240530,1622006153
15203180,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,362097386033474928670,1822127,1622557870
15533705,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,150793467196426839106,589296,1623300200
15543705,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1235246056621482204048,4686559,1623322046
15562401,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,22925943085949663734,85589,1623362864
15707464,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,259815735818199951307,975393,1623678681
15707897,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,68761652701681364499,262395,1623679571
15900929,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,36622281450282850185,141599,1624110091
15920150,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10723848782940954,40,1624152085
15943052,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3395284003407823067376,13083002,1624202164
15990865,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,18817946925148766583,69849,1624307322
16026328,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,23182812846830911182,79279,1624386513
16108152,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,17916010017788548654,62040,1624569262
16187715,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,369010718240257676,1216,1624751801
16191196,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2438790808565871816360,8108136,1624759421
16219783,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2335325967903502801691,7357794,1624821012
16285726,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,87010716950564736278,287325,1624967093
16340427,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,710815101018914202936,2317719,1625089448
16343275,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,47140796209485529322,154678,1625095815
16360473,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1126406268840392785760,3644716,1625133621
16370090,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2469131870465024164901,8036857,1625155174
16379170,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,324534403402734918413,1050026,1625175326
16390886,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11675064141457442965,37543,1625200584
16477430,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,451105860625950399932,1460662,1625390314
16506949,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10465655573853183724,34205,1625454036
