block_number,sender,to,amount0,amount1,timestamps
22020603,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,520392539689936255155,4566093748438148340819,1638380177
22021713,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,330886194195731160842,3124212835853381626486,1638382938
22041653,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7758576452119779895,86427308505937120140,1638430175
22041706,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9107894095966698138,101458144767839227993,1638430285
22048787,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,76143754319950633260,784048431064766910217,1638448375
22073352,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,12126394907379324561,99999999999999999998,1638501498
22132763,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,33431096296162516159,307881504107132591635,1638638272
22173843,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5264727706155194858,57538284710298586816,1638730158
22567874,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7a385430cfbfA0550d43Ed6532Def1ca88F5d6D3,20333756836717286346,249540784881009195335,1639606974
23041449,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1997467211406476122,32772527365561977229,1640647907
24684463,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8245380284910487062,126685173984668311690,1644299482
