block_number,sender,amount0,amount1,timestamps
14076647,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,310124257876728530,20197459619646070248,1620125323
14180343,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,762115129765248844,40209312411169268848,1620345054
14327054,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4897062775090250979149,77053309766050210520048,1620655343
14330560,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,64280752174776235,955258493880682769,1620662640
14476542,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11696684440361806398,113297996759833373822,1620981399
14537186,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,684436677791391335,3943231627674635359,1621110887
14573997,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,18018750667662934715,98776448475534323081,1621189529
14646495,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,332020040921642305,1695247913336824694,1621349584
14782836,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,24929516504942,194355293301157,1621652837
15990858,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,186407380454430291238,22073889973603738672,1624307308
16446578,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,30518133013584064449,18737770005227725197,1625321004
17216595,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,667435629582978671,84154792068465546,1627127309
17220229,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,589999999999999996,74391184886874233,1627135447
