block_number,sender,amount0,amount1,timestamps
15051772,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,82337372783861496715,234600484882116365317,1622245310
15053627,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,124793315537796524177,325431080753312942994,1622249136
15082705,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,15065811556488065430,40040031615070617964,1622309113
15088128,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,384511111773803862514,978616434514725204749,1622320299
15209905,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1199999999999999998,2828915175567972397,1622571740
15486354,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3027623430460809438,6431056216834371955,1623173853
16031796,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5216428997463641396,10943798200401876866,1624398618
16530323,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,305716231384362625206,445983918564011708229,1625503951
17325981,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1149312452564104469,2052013726755700578,1627396174
18169364,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,77939011139973920907,115302159423899513530,1629404056
18210924,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,674488223909060501,999999999999999999,1629501205
18287139,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,18552502231506765202,28262402735614127527,1629680029
18378925,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10499999999999999999,16658263913541165164,1629889854
18705313,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,39040254477244587760,60693826773094310511,1630681496
19295279,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4971428512057813509,8076705561827804619,1632104558
20597358,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,52999999999999999998,79292463552098667088,1635169904
20879016,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11693394174797202756,21946224546747812140,1635817255
21757326,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,18482973242431121032,36261644057808369298,1637783737
21933728,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,910924236218869214,1564041788957271212,1638182911
22065365,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,17064639834291767839,39412474320316759501,1638483763
22659819,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,250260734104249834773,912443107936370855384,1639808433
22699662,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8100947938040421397,29521507498078581771,1639896248
22941363,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2790335187728041588,10023897270893346963,1640426677
23094663,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2655105606689995982,10013355789888416532,1640762824
23692795,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,187475789124679346950,734361397266634606824,1642126293
24033028,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3712267739568765435,14243795206889422668,1642870701
24460926,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,152900788902690116784,575797972327009959800,1643805383
24853009,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1001239728807632285,4073855097963817508,1644669684
27129631,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,77845643982464816802,290358955416293978537,1649946184
