block_number,sender,to,amount0,amount1,timestamps
15994877,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,99999999999552786,499999999997,1624315996
16414599,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,41860915132400,16334869571021,1625252223
17359320,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xdA2CE59eDf6b2ea335F58aE52D5fe1c7a87cA4CC,13160488127843179173,20614111965267016614,1627474678
17359592,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xdA2CE59eDf6b2ea335F58aE52D5fe1c7a87cA4CC,13160488127843186787,20614111965267016614,1627475622
17659023,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3d7F5667AD3379c9B3d6d0b9F53D0d481CFefFcB,31453006446249926395,30984764117423418378,1628197991
18106770,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1644991220555334403,2396490175611868977,1629259305
18344618,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,727797360143500319204,1085269086336410008455,1629809176
23110990,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3787113134081474536998,41973680946101430018675,1640798391
